areaType,areaName,areaCode,date,newCasesByPublishDate,cumCasesByPublishDate
nation,England,E92000001,2021-11-22,36478,8385361
nation,England,E92000001,2021-11-21,33513,8349363
nation,England,E92000001,2021-11-20,36339,8316395
nation,England,E92000001,2021-11-19,37006,8281117
nation,England,E92000001,2021-11-18,39315,8244111
nation,England,E92000001,2021-11-17,30638,8205448
nation,England,E92000001,2021-11-16,30853,8175202
nation,England,E92000001,2021-11-15,31440,8144766
nation,England,E92000001,2021-11-14,29404,8113757
nation,England,E92000001,2021-11-13,33493,8084740
nation,England,E92000001,2021-11-12,33155,8051924
nation,England,E92000001,2021-11-11,35472,8020241
nation,England,E92000001,2021-11-10,31541,7984769
nation,England,E92000001,2021-11-09,27872,7953228
nation,England,E92000001,2021-11-08,24979,7925681
nation,England,E92000001,2021-11-07,23779,7901039
nation,England,E92000001,2021-11-06,26250,7877720
nation,England,E92000001,2021-11-05,28490,7852005
nation,England,E92000001,2021-11-04,30166,7823979
nation,England,E92000001,2021-11-03,34317,7794507
nation,England,E92000001,2021-11-02,28531,7760671
nation,England,E92000001,2021-11-01,32081,7732441
nation,England,E92000001,2021-10-31,31479,7700753
nation,England,E92000001,2021-10-30,36204,7669614
nation,England,E92000001,2021-10-29,36853,7633950
nation,England,E92000001,2021-10-28,33903,7597473
nation,England,E92000001,2021-10-27,37502,7564400
nation,England,E92000001,2021-10-26,32280,7526898
nation,England,E92000001,2021-10-25,33309,7494992
nation,England,E92000001,2021-10-24,33221,7462144
nation,England,E92000001,2021-10-23,41259,7430143
nation,England,E92000001,2021-10-22,41745,7388884
nation,England,E92000001,2021-10-21,44363,7347703
nation,England,E92000001,2021-10-20,41498,7303864
nation,England,E92000001,2021-10-19,36712,7262958
nation,England,E92000001,2021-10-18,39473,7226658
nation,England,E92000001,2021-10-17,38543,7187635
nation,England,E92000001,2021-10-16,39624,7149533
nation,England,E92000001,2021-10-15,37691,7110513
nation,England,E92000001,2021-10-14,38488,7073467
nation,England,E92000001,2021-10-13,36458,7035489
nation,England,E92000001,2021-10-12,33287,7000356
nation,England,E92000001,2021-10-11,32349,6967915
nation,England,E92000001,2021-10-10,31096,6936327
nation,England,E92000001,2021-10-09,31259,6906211
nation,England,E92000001,2021-10-08,32157,6876192
nation,England,E92000001,2021-10-07,33305,6845186
nation,England,E92000001,2021-10-06,33450,6812848
nation,England,E92000001,2021-10-05,28846,6780567
