Country,date,proportion,cases,alpha_conv,wildtype_conv,phi
England,2022-05-02,1,9091,28977.9787893439,0,1
England,2022-05-03,1,9048,27618.3530977117,0,1
England,2022-05-04,1,9048,26300.0778593708,0,1
England,2022-05-05,1,9048,25021.1253593069,0,1
England,2022-05-06,1,12150,23781.3760523587,0,1
England,2022-05-07,1,9396,22581.1039698305,0,1
England,2022-05-08,1,8459,21425.9084907284,0,1
England,2022-05-09,1,8539,20321.5858830756,0,1
England,2022-05-10,1,8126,19274.0319015716,0,1
England,2022-05-11,1,8126,18287.6325144437,0,1
England,2022-05-12,1,8126,17364.6700938203,0,1
England,2022-05-13,1,7439,16505.1007503773,0,1
England,2022-05-14,1,7203,15706.7813670703,0,1
England,2022-05-15,1,7111,14967.622033736,0,1
England,2022-05-16,1,6515,14284.215340354,0,1
England,2022-05-17,1,6442,13652.6318650759,0,1
Northern Ireland,2020-03-21,0,15,,,
Northern Ireland,2020-03-22,0,20,0,0.000151806080832827,0
Northern Ireland,2020-03-23,0,23,0,0.00379971555374045,0
Northern Ireland,2020-03-24,0,26,0,0.0236799884525333,0
Northern Ireland,2020-03-25,0,30,0,0.0831755307628438,0
Northern Ireland,2020-03-26,0,40,0,0.21278528824121,0
Northern Ireland,2020-03-27,0,54,0,0.445547342948139,0
Northern Ireland,2020-03-28,0,59,0,0.814672632162049,0
Northern Ireland,2020-03-29,0,68,0,1.35516670470446,0
Northern Ireland,2020-03-30,0,76,0,2.10563660259231,0
Northern Ireland,2020-03-31,0,89,0,3.10633522684162,0
Northern Ireland,2020-04-01,0,96,0,4.39651445148512,0
Northern Ireland,2020-04-02,0,96,0,6.0128830699601,0
Northern Ireland,2020-04-03,0,89,0,7.98896429762154,0
Northern Ireland,2020-04-04,0,95,0,10.3512515238926,0
Northern Ireland,2020-04-05,0,92,0,13.111237267255,0
Northern Ireland,2020-04-06,0,100,0,16.2590456185967,0
Northern Ireland,2020-04-07,0,97,0,19.7639462000075,0
Northern Ireland,2020-04-08,0,102,0,23.57844744474,0
Northern Ireland,2020-04-09,0,102,0,27.6449354835381,0
Northern Ireland,2020-04-10,0,103,0,31.9006310452605,0
Northern Ireland,2020-04-11,0,101,0,36.2824604510986,0
Northern Ireland,2020-04-12,0,106,0,40.7300645855662,0
Northern Ireland,2020-04-13,0,103,0,45.1870914562498,0
Northern Ireland,2020-04-14,0,107,0,49.6022151928782,0
Northern Ireland,2020-04-15,0,109,0,53.9308054081366,0
Northern Ireland,2020-04-16,0,119,0,58.1352600812775,0
Northern Ireland,2020-04-17,0,120,0,62.1863404088218,0
Northern Ireland,2020-04-18,0,113,0,66.065532485368,0
Northern Ireland,2020-04-19,0,112,0,69.7672655988513,0
Northern Ireland,2020-04-20,0,116,0,73.2952180480951,0
Northern Ireland,2020-04-21,0,111,0,76.6548110407846,0
Northern Ireland,2020-04-22,0,105,0,79.8495327778722,0
Northern Ireland,2020-04-23,0,94,0,82.8804895479704,0
Northern Ireland,2020-04-24,0,92,0,85.7440531684604,0
Northern Ireland,2020-04-25,0,92,0,88.4281274673287,0
Northern Ireland,2020-04-26,0,84,0,90.9101343670821,0
Northern Ireland,2020-04-27,0,74,0,93.1607388556274,0
Northern Ireland,2020-04-28,0,71,0,95.1490193677887,0
Northern Ireland,2020-04-29,0,66,0,96.8437584126784,0
Northern Ireland,2020-04-30,0,65,0,98.2136736687278,0
Northern Ireland,2020-05-01,0,66,0,99.230050169915,0
Northern Ireland,2020-05-02,0,67,0,99.8702788479436,0
Northern Ireland,2020-05-03,0,67,0,100.122170924584,0
Northern Ireland,2020-05-04,0,64,0,99.987705998818,0
Northern Ireland,2020-05-05,0,57,0,99.4843468449001,0
Northern Ireland,2020-05-06,0,55,0,98.6429289355894,0
Northern Ireland,2020-05-07,0,50,0,97.5020367576734,0
Northern Ireland,2020-05-08,0,44,0,96.1015346032995,0
Northern Ireland,2020-05-09,0,44,0,94.4785355189934,0
Northern Ireland,2020-05-10,0,45,0,92.6645358728077,0
Northern Ireland,2020-05-11,0,43,0,90.6845702655881,0
Northern Ireland,2020-05-12,0,42,0,88.5599342570632,0
Northern Ireland,2020-05-13,0,39,0,86.311511951822,0
Northern Ireland,2020-05-14,0,37,0,83.9611304210699,0
Northern Ireland,2020-05-15,0,36,0,81.5313423023554,0
Northern Ireland,2020-05-16,0,32,0,79.0441379088076,0
Northern Ireland,2020-05-17,0,26,0,76.5173224474204,0
Northern Ireland,2020-05-18,0,27,0,73.9712983703041,0
Northern Ireland,2020-05-19,0,26,0,71.4204984472889,0
Northern Ireland,2020-05-20,0,26,0,68.8737499088589,0
Northern Ireland,2020-05-21,0,26,0,66.3365176000902,0
Northern Ireland,2020-05-22,0,29,0,63.8127003060858,0
Northern Ireland,2020-05-23,0,30,0,61.307980400434,0
Northern Ireland,2020-05-24,0,31,0,58.8333324701779,0
Northern Ireland,2020-05-25,0,28,0,56.4013791823881,0
Northern Ireland,2020-05-26,0,27,0,54.0298269555201,0
Northern Ireland,2020-05-27,0,23,0,51.7371665190293,0
Northern Ireland,2020-05-28,0,20,0,49.5423040733201,0
Northern Ireland,2020-05-29,0,17,0,47.4593045112947,0
Northern Ireland,2020-05-30,0,13,0,45.4947189696434,0
Northern Ireland,2020-05-31,0,11,0,43.6431287730634,0
Northern Ireland,2020-06-01,0,13,0,41.8956250472737,0
Northern Ireland,2020-06-02,0,11,0,40.2329987250189,0
Northern Ireland,2020-06-03,0,11,0,38.6372027680169,0
Northern Ireland,2020-06-04,0,11,0,37.0875002442359,0
Northern Ireland,2020-06-05,0,10,0,35.5691584783592,0
Northern Ireland,2020-06-06,0,10,0,34.0709349122084,0
Northern Ireland,2020-06-07,0,11,0,32.5873863295704,0
Northern Ireland,2020-06-08,0,7,0,31.1156556607262,0
Northern Ireland,2020-06-09,0,8,0,29.6596433940497,0
Northern Ireland,2020-06-10,0,7,0,28.2229520934999,0
Northern Ireland,2020-06-11,0,7,0,26.8115269474959,0
Northern Ireland,2020-06-12,0,7,0,25.4292006573766,0
Northern Ireland,2020-06-13,0,6,0,24.0825485871273,0
Northern Ireland,2020-06-14,0,6,0,22.77721260186,0
Northern Ireland,2020-06-15,0,5,0,21.5157015312519,0
Northern Ireland,2020-06-16,0,3,0,20.3002854994779,0
Northern Ireland,2020-06-17,0,3,0,19.1350547948429,0
Northern Ireland,2020-06-18,0,3,0,18.0210060248569,0
Northern Ireland,2020-06-19,0,2,0,16.9579930574656,0
Northern Ireland,2020-06-20,0,2,0,15.9419096115057,0
Northern Ireland,2020-06-21,0,1,0,14.9695874842845,0
Northern Ireland,2020-06-22,0,1,0,14.0394490906822,0
Northern Ireland,2020-06-23,0,1,0,13.1486471947402,0
Northern Ireland,2020-06-24,0,1,0,12.2928644782289,0
Northern Ireland,2020-06-25,0,1,0,11.4700817435132,0
Northern Ireland,2020-06-26,0,2,0,10.6779105037909,0
Northern Ireland,2020-06-27,0,2,0,9.91536675754207,0
Northern Ireland,2020-06-28,0,2,0,9.18294616199732,0
Northern Ireland,2020-06-29,0,3,0,8.48254723387591,0
Northern Ireland,2020-06-30,0,3,0,7.81731474513358,0
Northern Ireland,2020-07-01,0,3,0,7.19102757288986,0
Northern Ireland,2020-07-02,0,3,0,6.60611178710789,0
Northern Ireland,2020-07-03,0,2,0,6.06648513588938,0
Northern Ireland,2020-07-04,0,2,0,5.57494257455222,0
Northern Ireland,2020-07-05,0,2,0,5.13175546471541,0
Northern Ireland,2020-07-06,0,2,0,4.7364933715964,0
Northern Ireland,2020-07-07,0,2,0,4.38773246370798,0
Northern Ireland,2020-07-08,0,2,0,4.08196746275039,0
Northern Ireland,2020-07-09,0,2,0,3.81551949515898,0
Northern Ireland,2020-07-10,0,2,0,3.58382417695695,0
Northern Ireland,2020-07-11,0,1,0,3.38240289630629,0
Northern Ireland,2020-07-12,0,2,0,3.20777423090683,0
Northern Ireland,2020-07-13,0,4,0,3.05637099112441,0
Northern Ireland,2020-07-14,0,6,0,2.92309583643793,0
Northern Ireland,2020-07-15,0,6,0,2.80564039771617,0
Northern Ireland,2020-07-16,0,6,0,2.70334574245699,0
Northern Ireland,2020-07-17,0,6,0,2.61850711467097,0
Northern Ireland,2020-07-18,0,6,0,2.55468422645192,0
Northern Ireland,2020-07-19,0,6,0,2.51678149997683,0
Northern Ireland,2020-07-20,0,5,0,2.50845633696486,0
Northern Ireland,2020-07-21,0,4,0,2.5325391214805,0
Northern Ireland,2020-07-22,0,4,0,2.58866368564817,0
Northern Ireland,2020-07-23,0,4,0,2.67495353999368,0
Northern Ireland,2020-07-24,0,4,0,2.78626535980339,0
Northern Ireland,2020-07-25,0,5,0,2.91599227661049,0
Northern Ireland,2020-07-26,0,5,0,3.05707086194365,0
Northern Ireland,2020-07-27,0,5,0,3.20233050974953,0
Northern Ireland,2020-07-28,0,5,0,3.34572840422304,0
Northern Ireland,2020-07-29,0,5,0,3.4844364840023,0
Northern Ireland,2020-07-30,0,5,0,3.61587896317953,0
Northern Ireland,2020-07-31,0,5,0,3.73900415392857,0
Northern Ireland,2020-08-01,0,5,0,3.85367976270237,0
Northern Ireland,2020-08-02,0,5,0,3.95984176589977,0
Northern Ireland,2020-08-03,0,10,0,4.05770621291532,0
Northern Ireland,2020-08-04,0,10,0,4.14873706519418,0
Northern Ireland,2020-08-05,0,10,0,4.23352964989738,0
Northern Ireland,2020-08-06,0,10,0,4.3168433214223,0
Northern Ireland,2020-08-07,0,10,0,4.40519582591844,0
Northern Ireland,2020-08-08,0,16,0,4.50606300082279,0
Northern Ireland,2020-08-09,0,19,0,4.62634889230115,0
Northern Ireland,2020-08-10,0,14,0,4.7720138853354,0
Northern Ireland,2020-08-11,0,22,0,4.95100183127434,0
Northern Ireland,2020-08-12,0,31,0,5.17248865149494,0
Northern Ireland,2020-08-13,0,35,0,5.44445949025865,0
Northern Ireland,2020-08-14,0,41,0,5.77727218353618,0
Northern Ireland,2020-08-15,0,40,0,6.18671514269543,0
Northern Ireland,2020-08-16,0,41,0,6.6936203242265,0
Northern Ireland,2020-08-17,0,47,0,7.32199035293816,0
Northern Ireland,2020-08-18,0,39,0,8.09307609131309,0
Northern Ireland,2020-08-19,0,40,0,9.02266241278518,0
Northern Ireland,2020-08-20,0,53,0,10.1187472062268,0
Northern Ireland,2020-08-21,0,49,0,11.3779835630839,0
Northern Ireland,2020-08-22,0,50,0,12.7879259348595,0
Northern Ireland,2020-08-23,0,55,0,14.3338029593201,0
Northern Ireland,2020-08-24,0,58,0,15.9990918425809,0
Northern Ireland,2020-08-25,0,67,0,17.7661905074882,0
Northern Ireland,2020-08-26,0,70,0,19.619223787393,0
Northern Ireland,2020-08-27,0,60,0,21.5461677155047,0
Northern Ireland,2020-08-28,0,66,0,23.5414936805451,0
Northern Ireland,2020-08-29,0,67,0,25.6031914977206,0
Northern Ireland,2020-08-30,0,67,0,27.7258663120379,0
Northern Ireland,2020-08-31,0,68,0,29.900385538046,0
Northern Ireland,2020-09-01,0,64,0,32.1144322259894,0
Northern Ireland,2020-09-02,0,69,0,34.3530916150714,0
Northern Ireland,2020-09-03,0,77,0,36.5989490150221,0
Northern Ireland,2020-09-04,0,89,0,38.8324757424796,0
Northern Ireland,2020-09-05,0,87,0,41.0363848975456,0
Northern Ireland,2020-09-06,0,84,0,43.2025353954838,0
Northern Ireland,2020-09-07,0,84,0,45.3346344970179,0
Northern Ireland,2020-09-08,0,88,0,47.444198643508,0
Northern Ireland,2020-09-09,0,86,0,49.543132168713,0
Northern Ireland,2020-09-10,0,83,0,51.6399738394282,0
Northern Ireland,2020-09-11,0,79,0,53.7383255630566,0
Northern Ireland,2020-09-12,0,84,0,55.8357935865449,0
Northern Ireland,2020-09-13,0,96,0,57.9222459167949,0
Northern Ireland,2020-09-14,0,106,0,59.9807970088689,0
Northern Ireland,2020-09-15,0,117,0,61.9949266173071,0
Northern Ireland,2020-09-16,0,134,0,63.9577211135755,0
Northern Ireland,2020-09-17,0,146,0,65.8784669496902,0
Northern Ireland,2020-09-18,0,148,0,67.7863817946121,0
Northern Ireland,2020-09-19,0,148,0,69.7310172402787,0
Northern Ireland,2020-09-20,0,161,0,71.7760332266488,0
Northern Ireland,2020-09-21,0,167,0,73.9872484791352,0
Northern Ireland,2020-09-22,0,182,0,76.4217102560327,0
Northern Ireland,2020-09-23,0,196,0,79.1250224054716,0
Northern Ireland,2020-09-24,0,198,0,82.1320936932463,0
Northern Ireland,2020-09-25,0,211,0,85.4712778193869,0
Northern Ireland,2020-09-26,0,246,0,89.1662551488559,0
Northern Ireland,2020-09-27,0,276,0,93.2342612682228,0
Northern Ireland,2020-09-28,0,286,0,97.6914147158191,0
Northern Ireland,2020-09-29,0,380,0,102.565289203646,0
Northern Ireland,2020-09-30,0,438,0,107.90424629342,0
Northern Ireland,2020-10-01,0,477,0,113.782654905603,0
Northern Ireland,2020-10-02,0,534,0,120.32706202514,0
Northern Ireland,2020-10-03,0,584,0,127.721943084492,0
Northern Ireland,2020-10-04,0,642,0,136.191836229627,0
Northern Ireland,2020-10-05,0,736,0,145.983676219293,0
Northern Ireland,2020-10-06,1e-04,757,0,157.346656529416,0
Northern Ireland,2020-10-07,3e-04,782,7.66114687936335e-07,170.519747471933,7.18851341301882e-09
Northern Ireland,2020-10-08,4e-04,869,2.05286586815204e-05,185.732458584439,1.76844953930745e-07
Northern Ireland,2020-10-09,6e-04,906,0.000153904158467255,203.173806067619,1.21199853397968e-06
Northern Ireland,2020-10-10,7e-04,934,0.000645656972055072,222.969633751647,4.63312582816894e-06
Northern Ireland,2020-10-11,9e-04,989,0.00193380682409195,245.191222105282,1.26189341031514e-05
Northern Ireland,2020-10-12,0.001,966,0.00465844906752608,269.850243518166,2.76201812654941e-05
Northern Ireland,2020-10-13,0.0017,998,0.00963146644612447,296.896339944061,5.1902109966103e-05
Northern Ireland,2020-10-14,0.0024,1016,0.0177936132377552,326.216694452575,8.72649905701273e-05
Northern Ireland,2020-10-15,0.0031,1008,0.0302408980197633,357.614129551673,0.000135282381585826
Northern Ireland,2020-10-16,0.0039,1000,0.0484673759530148,390.817467484656,0.000198385240262145
Northern Ireland,2020-10-17,0.0046,1007,0.0745880381850529,425.500063223904,0.000280393374810165
Northern Ireland,2020-10-18,0.0053,982,0.111392063349001,461.277068077086,0.000386228748794043
Northern Ireland,2020-10-19,0.006,1022,0.162251046315927,497.722262463209,0.000521307486880485
Northern Ireland,2020-10-20,0.0077,1015,0.230882442458032,534.386529393241,0.000690804681915257
Northern Ireland,2020-10-21,0.0094,1000,0.321079547309246,570.817646073694,0.000899175679226409
Northern Ireland,2020-10-22,0.0111,983,0.436726761968272,606.597983593238,0.0011506118273763
Northern Ireland,2020-10-23,0.0129,970,0.582118998361827,641.358185943907,0.00145010978176613
Northern Ireland,2020-10-24,0.0146,943,0.762170136398237,674.768265201169,0.0018039857097002
Northern Ireland,2020-10-25,0.0163,914,0.982358664644562,706.541476977236,0.00221966452621145
Northern Ireland,2020-10-26,0.018,883,1.24843452990804,736.424058032396,0.00270508795278186
Northern Ireland,2020-10-27,0.0221,785,1.56588581033893,764.188797489673,0.00326781818386474
Northern Ireland,2020-10-28,0.0263,746,1.93933558976498,789.630098860251,0.0039142268626126
Northern Ireland,2020-10-29,0.0304,715,2.37213988623346,812.544572688409,0.0046493174831767
Northern Ireland,2020-10-30,0.0346,682,2.86652779371804,832.711623061363,0.00547767234608762
Northern Ireland,2020-10-31,0.0387,660,3.42419370971633,849.897650708025,0.00640502846188552
Northern Ireland,2020-11-01,0.0429,637,4.0467646460312,863.885931028191,0.00743924102788093
Northern Ireland,2020-11-02,0.047,594,4.73591780414356,874.499582402719,0.0085904836533155
Northern Ireland,2020-11-03,0.0561,598,5.49325743353527,881.627980721219,0.00987089194430901
Northern Ireland,2020-11-04,0.0653,580,6.31986822378235,885.23769189755,0.0112936784708136
Northern Ireland,2020-11-05,0.0744,543,7.21644178971669,885.374548263544,0.0128732728172662
Northern Ireland,2020-11-06,0.0836,539,8.18502513322558,882.163051766365,0.0146282124699834
Northern Ireland,2020-11-07,0.0927,531,9.23009419231467,875.796736516352,0.016582902514534
Northern Ireland,2020-11-08,0.1019,547,10.3583564834675,866.516975868382,0.0187674686333934
Northern Ireland,2020-11-09,0.111,552,11.5785112486582,854.604591126912,0.0212174745579166
Northern Ireland,2020-11-10,0.1207,554,12.9012318775741,840.377173155729,0.0239738815845498
Northern Ireland,2020-11-11,0.1304,551,14.339492959784,824.186516987154,0.0270834425716169
Northern Ireland,2020-11-12,0.1401,559,15.9083083549268,806.410990064776,0.0305978918374169
Northern Ireland,2020-11-13,0.1499,539,17.6237602935987,787.442743526979,0.0345716127157141
Northern Ireland,2020-11-14,0.1596,544,19.5018056904342,767.668313402049,0.0390587231167985
Northern Ireland,2020-11-15,0.1693,505,21.5568709496703,747.44873181024,0.0441095296762534
Northern Ireland,2020-11-16,0.179,496,23.799956528386,727.100807305548,0.0497659292330632
Northern Ireland,2020-11-17,0.164,462,26.2368033211588,706.890386324589,0.0560563597729267
Northern Ireland,2020-11-18,0.149,440,28.8652511216412,687.012161034156,0.0629904777737085
Northern Ireland,2020-11-19,0.134,421,31.6716185384449,667.593831589684,0.0705510477172847
Northern Ireland,2020-11-20,0.119,414,34.6238791169519,648.703818225229,0.0786792320358503
Northern Ireland,2020-11-21,0.104,347,37.6678087138609,630.359766730513,0.0872661855503485
Northern Ireland,2020-11-22,0.089,349,40.7288140944772,612.549757090376,0.0961554929312582
Northern Ireland,2020-11-23,0.074,343,43.7170702728222,595.248353101934,0.10515298890274
Northern Ireland,2020-11-24,0.117,346,46.5337900645737,578.411141353725,0.11404201584184
Northern Ireland,2020-11-25,0.16,340,49.0803822691473,561.967028896324,0.12260600488401
Northern Ireland,2020-11-26,0.203,341,51.2714345933979,545.876914186381,0.130646330410442
Northern Ireland,2020-11-27,0.246,342,53.0521706484049,530.108773789794,0.138023647412408
Northern Ireland,2020-11-28,0.289,387,54.4113630952634,514.630297401111,0.144689792283622
Northern Ireland,2020-11-29,0.332,370,55.385672751233,499.417359381047,0.150700487946716
Northern Ireland,2020-11-30,0.375,372,56.058436176092,484.450035789541,0.156221384761078
Northern Ireland,2020-12-01,0.3543,381,56.5541515006066,469.717959894047,0.161524275292044
Northern Ireland,2020-12-02,0.3336,400,57.0244902480531,455.238404211476,0.166958693821701
Northern Ireland,2020-12-03,0.3129,410,57.628799085179,441.016593649876,0.172922276838399
Northern Ireland,2020-12-04,0.2921,425,58.5100171660316,427.063876592575,0.179795737719084
Northern Ireland,2020-12-05,0.2714,419,59.7751475407085,413.444293213471,0.187867103721773
Northern Ireland,2020-12-06,0.2507,429,61.4842514784621,400.249611660832,0.197292390019909
Northern Ireland,2020-12-07,0.23,427,63.6471005996936,387.597136509857,0.208068245337312
Northern Ireland,2020-12-08,0.2686,440,66.2256112385433,375.642135026609,0.220017219821932
Northern Ireland,2020-12-09,0.3071,443,69.1416801414114,364.518296086044,0.232827225118188
Northern Ireland,2020-12-10,0.3457,452,72.2936144551453,354.360475268251,0.246090078376745
Northern Ireland,2020-12-11,0.3843,455,75.5825649862933,345.270698560363,0.259398063073849
Northern Ireland,2020-12-12,0.4229,475,78.9364008875613,337.293052215956,0.27243445499054
Northern Ireland,2020-12-13,0.4614,478,82.3238340678492,330.408494876256,0.285026064574341
Northern Ireland,2020-12-14,0.5,509,85.7590053430428,324.548870418867,0.297153140578023
Northern Ireland,2020-12-15,0.4643,505,89.299320380078,319.580910535943,0.308954217118261
Northern Ireland,2020-12-16,0.4286,529,93.0384712063861,315.360744338569,0.320668684992866
Northern Ireland,2020-12-17,0.3929,532,97.0903432485755,311.725759144758,0.332593501284639
Northern Ireland,2020-12-18,0.3571,551,101.555250368097,308.533703925519,0.344969798724088
Northern Ireland,2020-12-19,0.3214,545,106.489938298059,305.691632481757,0.357892580472895
Northern Ireland,2020-12-20,0.2857,584,111.89005013466,303.174312165816,0.371266439382697
Northern Ireland,2020-12-21,0.25,611,117.685918902384,301.018494936579,0.384817753032839
Northern Ireland,2020-12-22,0.2983,538,123.74933374681,299.316846981956,0.398135232318542
Northern Ireland,2020-12-23,0.3466,589,129.910419392436,298.223366509387,0.410718968563513
Northern Ireland,2020-12-24,0.3949,517,135.98122385936,297.884736402863,0.422093271171325
Northern Ireland,2020-12-25,0.4431,671,141.79181102636,298.412404447723,0.43189765280976
Northern Ireland,2020-12-26,0.4914,832,147.226072382453,299.83220228171,0.439978318488721
Northern Ireland,2020-12-27,0.5397,1026,152.248358545708,302.070434601377,0.446420642704628
Northern Ireland,2020-12-28,0.588,1181,156.947884279022,305.00997626839,0.451545779069907
Northern Ireland,2020-12-29,0.5686,1181,161.58454020154,308.55499801335,0.455897908134715
Northern Ireland,2020-12-30,0.5491,1549,166.612334788669,312.653083398837,0.460228990639999
Northern Ireland,2020-12-31,0.5297,1787,172.640762866545,317.321510898545,0.465380745835082
Northern Ireland,2021-01-01,0.5103,1810,180.34366184095,322.653067478045,0.472101566388042
Northern Ireland,2021-01-02,0.4909,1784,190.413873070577,328.872268647306,0.480892853466959
Northern Ireland,2021-01-03,0.4714,1761,203.500066570952,336.369339054753,0.491865763130513
Northern Ireland,2021-01-04,0.452,1687,220.091842232584,345.621607693977,0.504675862668868
Northern Ireland,2021-01-05,0.4894,1901,240.416159023988,357.103385961443,0.518578869934052
Northern Ireland,2021-01-06,0.5269,1596,264.383448642455,371.188213186611,0.532627292674819
Northern Ireland,2021-01-07,0.5643,1518,291.629204083056,388.093156286999,0.54593049082144
Northern Ireland,2021-01-08,0.6017,1369,321.629513345393,407.821335104625,0.557883011914838
Northern Ireland,2021-01-09,0.6391,1344,353.763480499875,430.080540246364,0.568236492684274
Northern Ireland,2021-01-10,0.6766,1224,387.355867388461,454.242964903427,0.577059831992686
Northern Ireland,2021-01-11,0.714,1162,421.723841971633,479.415719502893,0.584624350496443
Northern Ireland,2021-01-12,0.7237,1098,456.217695348317,504.519065919824,0.591306279358948
Northern Ireland,2021-01-13,0.7334,993,490.250071796423,528.414841648944,0.597494803800555
Northern Ireland,2021-01-14,0.7431,951,523.297901585948,550.004740611389,0.603537719678061
Northern Ireland,2021-01-15,0.7529,934,554.894341160563,568.332879722492,0.609705398706524
Northern Ireland,2021-01-16,0.7626,864,584.609292898308,582.649802137717,0.616178963784395
Northern Ireland,2021-01-17,0.7723,830,612.057341881489,592.462940805699,0.62305635516894
Northern Ireland,2021-01-18,0.782,795,636.910614083816,597.510016398872,0.630383388505851
Northern Ireland,2021-01-19,0.7737,768,658.909338013625,597.774366093184,0.638157529293791
Northern Ireland,2021-01-20,0.7654,763,677.862121403434,593.435776026535,0.646346596538617
Northern Ireland,2021-01-21,0.7571,708,693.65711994302,584.829998552558,0.654902684454844
Northern Ireland,2021-01-22,0.7489,677,706.254790783065,572.412613958105,0.663765392748146
Northern Ireland,2021-01-23,0.7406,653,715.680461003084,556.728645373225,0.672862287727396
Northern Ireland,2021-01-24,0.7323,599,722.002394082949,538.367526953018,0.682111105284471
Northern Ireland,2021-01-25,0.724,579,725.325324799375,517.947924054084,0.691416346855997
Northern Ireland,2021-01-26,0.7573,551,725.770349558395,496.060736571702,0.700680176641425
Northern Ireland,2021-01-27,0.7906,521,723.475264059608,473.253454206589,0.709805354879821
Northern Ireland,2021-01-28,0.8239,520,718.589049510043,450.016056486716,0.718697511878553
Northern Ireland,2021-01-29,0.8571,504,711.292171994064,426.75720911892,0.727281136731778
Northern Ireland,2021-01-30,0.8904,489,701.807736461017,403.787276511925,0.735512767705209
Northern Ireland,2021-01-31,0.9237,486,690.412869153905,381.324476077051,0.743386064492628
Northern Ireland,2021-02-01,0.957,461,677.430959647372,359.495982342584,0.750935576175164
Northern Ireland,2021-02-02,0.9473,437,663.222091205313,338.362038170959,0.758229485381717
Northern Ireland,2021-02-03,0.9376,428,648.15750471444,317.929728107497,0.765362351578236
Northern Ireland,2021-02-04,0.9279,415,632.602155762899,298.170954804761,0.772446671713139
Northern Ireland,2021-02-05,0.9181,412,616.874573329457,279.04676063539,0.779591939430462
Northern Ireland,2021-02-06,0.9084,388,601.229317423502,260.5320028622,0.786885697342227
Northern Ireland,2021-02-07,0.8987,364,585.849712038119,242.622672849145,0.794384465834219
Northern Ireland,2021-02-08,0.889,341,570.85581033582,225.344908363097,0.802105824803682
Northern Ireland,2021-02-09,0.8937,327,556.300277091847,208.741862797404,0.810031283829816
Northern Ireland,2021-02-10,0.8984,314,542.189332494845,192.869635298389,0.818111443800096
Northern Ireland,2021-02-11,0.9031,292,528.468379432824,177.78898308302,0.826265695893102
Northern Ireland,2021-02-12,0.9079,283,515.059461834769,163.559109535615,0.834396389436098
Northern Ireland,2021-02-13,0.9126,292,501.872001853125,150.220194674771,0.842406873570521
Northern Ireland,2021-02-14,0.9173,287,488.821612373795,137.798075099362,0.850205262025962
Northern Ireland,2021-02-15,0.922,300,475.837605930307,126.289766578617,0.857722501859076
Northern Ireland,2021-02-16,0.9331,286,462.885628350686,115.682451421216,0.864904210197783
Northern Ireland,2021-02-17,0.9443,282,449.96571642451,105.969196564695,0.871694689064478
Northern Ireland,2021-02-18,0.9554,295,437.115228003925,97.0907972238918,0.878099403656967
Northern Ireland,2021-02-19,0.9666,288,424.414436461654,89.0115876204051,0.884110765206041
Northern Ireland,2021-02-20,0.9777,271,411.935889912799,81.6480949628475,0.889775782791713
Northern Ireland,2021-02-21,0.9889,266,399.780933768796,74.9415344468465,0.895126678812947
Northern Ireland,2021-02-22,1,257,388.048241872032,68.8271456390548,0.900207752246283
Northern Ireland,2021-02-23,1,247,376.828133945004,63.2447551477963,0.905062105716563
Northern Ireland,2021-02-24,1,234,366.214435163708,58.1260802538402,0.909751805592863
Northern Ireland,2021-02-25,1,216,356.202500422325,53.3786453633167,0.914361593517167
Northern Ireland,2021-02-26,1,209,346.814333666582,48.9594645438108,0.918922813090042
Northern Ireland,2021-02-27,1,198,338.042834356696,44.8408745519801,0.923441771938542
Northern Ireland,2021-02-28,1,193,329.830127273659,40.9889453275137,0.927927361778905
Northern Ireland,2021-03-01,1,176,322.091169387448,37.3743818237004,0.932381016198669
Northern Ireland,2021-03-02,1,165,314.734128158787,33.9818702003532,0.936784557968034
Northern Ireland,2021-03-03,1,164,307.618487486152,30.7876728348021,0.941129996248935
Northern Ireland,2021-03-04,1,164,300.70014542794,27.8306474461482,0.945317616035966
Northern Ireland,2021-03-05,1,165,293.868575634556,25.076655857002,0.949367336391042
Northern Ireland,2021-03-06,1,178,287.060217670987,22.5240608302865,0.953252165319898
Northern Ireland,2021-03-07,1,167,280.213333598756,20.1577043455436,0.956973861830879
Northern Ireland,2021-03-08,1,175,273.322748082366,17.9794804007406,0.960510337791596
Northern Ireland,2021-03-09,1,181,266.395483767602,15.9800110949863,0.963863525360227
Northern Ireland,2021-03-10,1,178,259.476354640936,14.1483071330099,0.967044113825642
Northern Ireland,2021-03-11,1,178,252.626881728245,12.4811710792166,0.970046448550147
Northern Ireland,2021-03-12,1,175,245.906947807628,10.9688682921138,0.97287753151476
Northern Ireland,2021-03-13,1,164,239.386128412099,9.60316162806794,0.975540884381935
Northern Ireland,2021-03-14,1,166,233.139406484073,8.37843807625665,0.978032497696091
Northern Ireland,2021-03-15,1,158,227.214272434834,7.28409817131768,0.980357149111503
Northern Ireland,2021-03-16,1,148,221.643794518912,6.31101792316129,0.982515102567115
Northern Ireland,2021-03-17,1,150,216.441686284772,5.4470382236896,0.984514625825142
Northern Ireland,2021-03-18,1,147,211.596490507665,4.68248442563788,0.986357862906644
Northern Ireland,2021-03-19,1,143,207.088983168635,4.01087622942348,0.988039846824789
Northern Ireland,2021-03-20,1,144,202.877725258226,3.4224708606471,0.989566491108801
