Country,transportation_type,date,mobility,Country_code
Ukraine,driving,2020-11-07,112.33,UA
Ukraine,walking,2020-11-07,124.74,UA
Ukraine,driving,2020-11-08,109.6,UA
Ukraine,walking,2020-11-08,112.9,UA
Ukraine,driving,2020-11-09,108.1,UA
Ukraine,walking,2020-11-09,115.94,UA
Ukraine,driving,2020-11-10,113.68,UA
Ukraine,walking,2020-11-10,122.12,UA
Ukraine,driving,2020-11-11,109.09,UA
Ukraine,walking,2020-11-11,114.4,UA
Ukraine,driving,2020-11-12,111.51,UA
Ukraine,walking,2020-11-12,112.38,UA
Ukraine,driving,2020-11-13,119.73,UA
Ukraine,walking,2020-11-13,118.73,UA
Ukraine,driving,2020-11-14,96.85,UA
Ukraine,walking,2020-11-14,100.22,UA
Ukraine,driving,2020-11-15,96.47,UA
Ukraine,walking,2020-11-15,91.75,UA
Ukraine,driving,2020-11-16,104.18,UA
Ukraine,walking,2020-11-16,108.01,UA
Ukraine,driving,2020-11-17,110.64,UA
Ukraine,walking,2020-11-17,109.52,UA
Ukraine,driving,2020-11-18,106.81,UA
Ukraine,walking,2020-11-18,108.54,UA
Ukraine,driving,2020-11-19,109.94,UA
Ukraine,walking,2020-11-19,109.34,UA
Ukraine,driving,2020-11-20,121,UA
Ukraine,walking,2020-11-20,115.08,UA
Ukraine,driving,2020-11-21,93.82,UA
Ukraine,walking,2020-11-21,90.77,UA
Ukraine,driving,2020-11-22,92.48,UA
Ukraine,walking,2020-11-22,86.51,UA
Ukraine,driving,2020-11-23,103.84,UA
Ukraine,walking,2020-11-23,112.05,UA
Ukraine,driving,2020-11-24,109.51,UA
Ukraine,walking,2020-11-24,114.5,UA
Ukraine,driving,2020-11-25,112.54,UA
Ukraine,walking,2020-11-25,119.19,UA
Ukraine,driving,2020-11-26,114.32,UA
Ukraine,walking,2020-11-26,125.21,UA
Ukraine,driving,2020-11-27,129.75,UA
Ukraine,walking,2020-11-27,130.16,UA
Ukraine,driving,2020-11-28,93.83,UA
Ukraine,walking,2020-11-28,95.78,UA
Ukraine,driving,2020-11-29,91.16,UA
Ukraine,walking,2020-11-29,89.44,UA
Ukraine,driving,2020-11-30,105.85,UA
Ukraine,walking,2020-11-30,112.1,UA
Ukraine,driving,2020-12-01,112.71,UA
Ukraine,walking,2020-12-01,110.6,UA
Ukraine,driving,2020-12-02,107.4,UA
Ukraine,walking,2020-12-02,109.05,UA
Ukraine,driving,2020-12-03,110.12,UA
Ukraine,walking,2020-12-03,107.86,UA
Ukraine,driving,2020-12-04,121.3,UA
Ukraine,walking,2020-12-04,118.31,UA
Ukraine,driving,2020-12-05,99.94,UA
Ukraine,walking,2020-12-05,102.75,UA
Ukraine,driving,2020-12-06,97.13,UA
Ukraine,walking,2020-12-06,91.37,UA
Ukraine,driving,2020-12-07,103.66,UA
Ukraine,walking,2020-12-07,100.39,UA
Ukraine,driving,2020-12-08,109.44,UA
Ukraine,walking,2020-12-08,102.47,UA
Ukraine,driving,2020-12-09,108.91,UA
Ukraine,walking,2020-12-09,102.15,UA
Ukraine,driving,2020-12-10,118.91,UA
Ukraine,walking,2020-12-10,105.15,UA
Ukraine,driving,2020-12-11,112.78,UA
Ukraine,walking,2020-12-11,110.51,UA
Ukraine,driving,2020-12-12,100.29,UA
Ukraine,walking,2020-12-12,103.69,UA
Ukraine,driving,2020-12-13,97.76,UA
Ukraine,walking,2020-12-13,95.08,UA
Ukraine,driving,2020-12-14,109.71,UA
Ukraine,walking,2020-12-14,115.43,UA
Ukraine,driving,2020-12-15,124.81,UA
Ukraine,walking,2020-12-15,124.53,UA
Ukraine,driving,2020-12-16,117.36,UA
Ukraine,walking,2020-12-16,120.81,UA
Ukraine,driving,2020-12-17,126.5,UA
Ukraine,walking,2020-12-17,122.77,UA
Ukraine,driving,2020-12-18,137.49,UA
Ukraine,walking,2020-12-18,135.11,UA
Ukraine,driving,2020-12-19,113.83,UA
Ukraine,walking,2020-12-19,123.41,UA
Ukraine,driving,2020-12-20,107.39,UA
Ukraine,walking,2020-12-20,106.37,UA
Ukraine,driving,2020-12-21,114.76,UA
Ukraine,walking,2020-12-21,116.05,UA
Ukraine,driving,2020-12-22,127.42,UA
Ukraine,walking,2020-12-22,122.89,UA
Ukraine,driving,2020-12-23,130.6,UA
Ukraine,walking,2020-12-23,119.87,UA
Ukraine,driving,2020-12-24,138.2,UA
Ukraine,walking,2020-12-24,129.11,UA
Ukraine,driving,2020-12-25,118.59,UA
Ukraine,walking,2020-12-25,129.28,UA
Ukraine,driving,2020-12-26,108.19,UA
Ukraine,walking,2020-12-26,115.95,UA
Ukraine,driving,2020-12-27,114.39,UA
Ukraine,walking,2020-12-27,113.58,UA
Ukraine,driving,2020-12-28,135.08,UA
Ukraine,walking,2020-12-28,132.05,UA
Ukraine,driving,2020-12-29,150.54,UA
Ukraine,walking,2020-12-29,143.91,UA
Ukraine,driving,2020-12-30,149.27,UA
Ukraine,walking,2020-12-30,141.96,UA
Ukraine,driving,2020-12-31,111.92,UA
Ukraine,walking,2020-12-31,123.3,UA
Ukraine,driving,2021-01-01,73.36,UA
Ukraine,walking,2021-01-01,85.73,UA
Ukraine,driving,2021-01-02,115.02,UA
Ukraine,walking,2021-01-02,127.97,UA
Ukraine,driving,2021-01-03,123.41,UA
Ukraine,walking,2021-01-03,121.82,UA
Ukraine,driving,2021-01-04,119.9,UA
Ukraine,walking,2021-01-04,131.91,UA
Ukraine,driving,2021-01-05,120.09,UA
Ukraine,walking,2021-01-05,122.35,UA
Ukraine,driving,2021-01-06,109.48,UA
Ukraine,walking,2021-01-06,103.8,UA
Ukraine,driving,2021-01-07,95.13,UA
Ukraine,walking,2021-01-07,87.09,UA
Ukraine,driving,2021-01-08,105.09,UA
Ukraine,walking,2021-01-08,94.33,UA
Ukraine,driving,2021-01-09,109.35,UA
Ukraine,walking,2021-01-09,96.07,UA
Ukraine,driving,2021-01-10,111.58,UA
Ukraine,walking,2021-01-10,95.33,UA
Ukraine,driving,2021-01-11,107.52,UA
Ukraine,walking,2021-01-11,108.98,UA
Ukraine,driving,2021-01-12,108.6,UA
Ukraine,walking,2021-01-12,111.57,UA
Ukraine,driving,2021-01-13,101.3,UA
Ukraine,walking,2021-01-13,103.24,UA
Ukraine,driving,2021-01-14,105.9,UA
Ukraine,walking,2021-01-14,101.1,UA
Ukraine,driving,2021-01-15,105.45,UA
Ukraine,walking,2021-01-15,98.38,UA
Ukraine,driving,2021-01-16,96.49,UA
Ukraine,walking,2021-01-16,87.91,UA
Ukraine,driving,2021-01-17,91.59,UA
Ukraine,walking,2021-01-17,78.02,UA
Ukraine,driving,2021-01-18,91.38,UA
Ukraine,walking,2021-01-18,84.09,UA
Ukraine,driving,2021-01-19,94.62,UA
Ukraine,walking,2021-01-19,88.11,UA
Ukraine,driving,2021-01-20,99.69,UA
Ukraine,walking,2021-01-20,98.04,UA
Ukraine,driving,2021-01-21,105.82,UA
Ukraine,walking,2021-01-21,106.24,UA
Ukraine,driving,2021-01-22,111.31,UA
Ukraine,walking,2021-01-22,114.13,UA
Ukraine,driving,2021-01-23,103.61,UA
Ukraine,walking,2021-01-23,106.04,UA
Ukraine,driving,2021-01-24,105.16,UA
Ukraine,walking,2021-01-24,99.88,UA
Ukraine,driving,2021-01-25,119.78,UA
Ukraine,walking,2021-01-25,126.84,UA
Ukraine,driving,2021-01-26,119.65,UA
Ukraine,walking,2021-01-26,127.7,UA
Ukraine,driving,2021-01-27,117.97,UA
Ukraine,walking,2021-01-27,127.91,UA
Ukraine,driving,2021-01-28,116.37,UA
Ukraine,walking,2021-01-28,123.07,UA
Ukraine,driving,2021-01-29,122.32,UA
Ukraine,walking,2021-01-29,130.43,UA
Ukraine,driving,2021-01-30,111.62,UA
Ukraine,walking,2021-01-30,123.19,UA
Ukraine,driving,2021-01-31,109.45,UA
Ukraine,walking,2021-01-31,115.66,UA
Ukraine,driving,2021-02-01,112.8,UA
Ukraine,walking,2021-02-01,124.21,UA
Ukraine,driving,2021-02-02,117.56,UA
Ukraine,walking,2021-02-02,130.48,UA
Ukraine,driving,2021-02-03,120.92,UA
Ukraine,walking,2021-02-03,131.38,UA
Ukraine,driving,2021-02-04,120.03,UA
Ukraine,walking,2021-02-04,130.08,UA
Ukraine,driving,2021-02-05,126.59,UA
Ukraine,walking,2021-02-05,136.99,UA
Ukraine,driving,2021-02-06,112.54,UA
Ukraine,walking,2021-02-06,129.13,UA
Ukraine,driving,2021-02-07,113.06,UA
Ukraine,walking,2021-02-07,107.28,UA
Ukraine,driving,2021-02-08,123.43,UA
Ukraine,walking,2021-02-08,122.14,UA
Ukraine,driving,2021-02-09,111.95,UA
Ukraine,walking,2021-02-09,128.83,UA
Ukraine,driving,2021-02-10,109.28,UA
Ukraine,walking,2021-02-10,128.7,UA
Ukraine,driving,2021-02-11,114.69,UA
Ukraine,walking,2021-02-11,123.53,UA
Ukraine,driving,2021-02-12,108.9,UA
Ukraine,walking,2021-02-12,118.69,UA
Ukraine,driving,2021-02-13,101.26,UA
Ukraine,walking,2021-02-13,117.52,UA
Ukraine,driving,2021-02-14,102.61,UA
Ukraine,walking,2021-02-14,120.1,UA
Ukraine,driving,2021-02-15,105.52,UA
Ukraine,walking,2021-02-15,116.66,UA
Ukraine,driving,2021-02-16,111.73,UA
Ukraine,walking,2021-02-16,125.23,UA
Ukraine,driving,2021-02-17,111.13,UA
Ukraine,walking,2021-02-17,121.26,UA
Ukraine,driving,2021-02-18,117.19,UA
Ukraine,walking,2021-02-18,126.12,UA
Ukraine,driving,2021-02-19,122.8,UA
Ukraine,walking,2021-02-19,132.73,UA
Ukraine,driving,2021-02-20,109.17,UA
Ukraine,walking,2021-02-20,125.45,UA
Ukraine,driving,2021-02-21,104.73,UA
Ukraine,walking,2021-02-21,118.74,UA
Ukraine,driving,2021-02-22,116.81,UA
Ukraine,walking,2021-02-22,134.82,UA
Ukraine,driving,2021-02-23,121.2,UA
Ukraine,walking,2021-02-23,132.97,UA
Ukraine,driving,2021-02-24,118.35,UA
Ukraine,walking,2021-02-24,132.21,UA
Ukraine,driving,2021-02-25,124.27,UA
Ukraine,walking,2021-02-25,139.53,UA
Ukraine,driving,2021-02-26,133.87,UA
Ukraine,walking,2021-02-26,154,UA
Ukraine,driving,2021-02-27,116.78,UA
Ukraine,walking,2021-02-27,134.79,UA
Ukraine,driving,2021-02-28,111.71,UA
Ukraine,walking,2021-02-28,121.69,UA
Ukraine,driving,2021-03-01,113.25,UA
Ukraine,walking,2021-03-01,132.32,UA
Ukraine,driving,2021-03-02,120.97,UA
Ukraine,walking,2021-03-02,135,UA
Ukraine,driving,2021-03-03,127.11,UA
Ukraine,walking,2021-03-03,143.38,UA
Ukraine,driving,2021-03-04,126.97,UA
Ukraine,walking,2021-03-04,146.18,UA
Ukraine,driving,2021-03-05,136.68,UA
Ukraine,walking,2021-03-05,144.87,UA
Ukraine,driving,2021-03-06,120.71,UA
Ukraine,walking,2021-03-06,143.13,UA
Ukraine,driving,2021-03-07,107.17,UA
Ukraine,walking,2021-03-07,129.39,UA
Ukraine,driving,2021-03-08,113.62,UA
Ukraine,walking,2021-03-08,125.67,UA
Ukraine,driving,2021-03-09,112.83,UA
Ukraine,walking,2021-03-09,122.58,UA
Ukraine,driving,2021-03-10,118.57,UA
Ukraine,walking,2021-03-10,130.34,UA
Ukraine,driving,2021-03-11,120.12,UA
Ukraine,walking,2021-03-11,130.91,UA
Ukraine,driving,2021-03-12,,UA
Ukraine,walking,2021-03-12,,UA
Ukraine,driving,2021-03-13,108.56,UA
Ukraine,walking,2021-03-13,134.58,UA
Ukraine,driving,2021-03-14,103.81,UA
Ukraine,walking,2021-03-14,117.12,UA
Ukraine,driving,2021-03-15,111.48,UA
Ukraine,walking,2021-03-15,125.94,UA
Ukraine,driving,2021-03-16,117.35,UA
Ukraine,walking,2021-03-16,131.51,UA
Ukraine,driving,2021-03-17,117.4,UA
Ukraine,walking,2021-03-17,132.9,UA
Ukraine,driving,2021-03-18,118.19,UA
Ukraine,walking,2021-03-18,135.51,UA
Ukraine,driving,2021-03-19,124.79,UA
Ukraine,walking,2021-03-19,135.15,UA
Ukraine,driving,2021-03-20,105.19,UA
Ukraine,walking,2021-03-20,113.9,UA
Ukraine,driving,2021-03-21,101.83,UA
Ukraine,walking,2021-03-21,107.32,UA
Ukraine,driving,2021-03-22,106.88,UA
Ukraine,walking,2021-03-22,121.31,UA
Ukraine,driving,2021-03-23,109.09,UA
Ukraine,walking,2021-03-23,117.69,UA
Ukraine,driving,2021-03-24,110.04,UA
Ukraine,walking,2021-03-24,122.21,UA
Ukraine,driving,2021-03-25,111.77,UA
Ukraine,walking,2021-03-25,123.35,UA
Ukraine,driving,2021-03-26,120.16,UA
Ukraine,walking,2021-03-26,132.11,UA
Ukraine,driving,2021-03-27,112.16,UA
Ukraine,walking,2021-03-27,128.16,UA
Ukraine,driving,2021-03-28,105.98,UA
Ukraine,walking,2021-03-28,113.84,UA
Ukraine,driving,2021-03-29,105.33,UA
Ukraine,walking,2021-03-29,120.03,UA
Ukraine,driving,2021-03-30,111.06,UA
Ukraine,walking,2021-03-30,126.92,UA
Ukraine,driving,2021-03-31,111.84,UA
Ukraine,walking,2021-03-31,130.8,UA
Ukraine,driving,2021-04-01,117.45,UA
Ukraine,walking,2021-04-01,141.14,UA
Ukraine,driving,2021-04-02,119.5,UA
Ukraine,walking,2021-04-02,125.47,UA
Ukraine,driving,2021-04-03,106.09,UA
Ukraine,walking,2021-04-03,121.51,UA
Ukraine,driving,2021-04-04,112.38,UA
Ukraine,walking,2021-04-04,117.5,UA
Ukraine,driving,2021-04-05,126.15,UA
Ukraine,walking,2021-04-05,132.04,UA
Ukraine,driving,2021-04-06,124.3,UA
Ukraine,walking,2021-04-06,123.85,UA
Ukraine,driving,2021-04-07,119.97,UA
Ukraine,walking,2021-04-07,113.77,UA
Ukraine,driving,2021-04-08,121.66,UA
Ukraine,walking,2021-04-08,126.27,UA
Ukraine,driving,2021-04-09,132.86,UA
Ukraine,walking,2021-04-09,141.3,UA
Ukraine,driving,2021-04-10,119.77,UA
Ukraine,walking,2021-04-10,129.76,UA
Ukraine,driving,2021-04-11,123.46,UA
Ukraine,walking,2021-04-11,128.98,UA
Ukraine,driving,2021-04-12,119.97,UA
Ukraine,walking,2021-04-12,126.36,UA
Ukraine,driving,2021-04-13,121.11,UA
Ukraine,walking,2021-04-13,125.55,UA
Ukraine,driving,2021-04-14,121.9,UA
Ukraine,walking,2021-04-14,124.57,UA
Ukraine,driving,2021-04-15,123.06,UA
Ukraine,walking,2021-04-15,121.57,UA
Ukraine,driving,2021-04-16,130.71,UA
Ukraine,walking,2021-04-16,117.46,UA
Ukraine,driving,2021-04-17,111.86,UA
Ukraine,walking,2021-04-17,115.07,UA
Ukraine,driving,2021-04-18,115.43,UA
Ukraine,walking,2021-04-18,119.52,UA
Ukraine,driving,2021-04-19,120.12,UA
Ukraine,walking,2021-04-19,130.44,UA
Ukraine,driving,2021-04-20,126.04,UA
Ukraine,walking,2021-04-20,129.53,UA
Ukraine,driving,2021-04-21,127.62,UA
Ukraine,walking,2021-04-21,132.42,UA
Ukraine,driving,2021-04-22,130.6,UA
Ukraine,walking,2021-04-22,134.5,UA
Ukraine,driving,2021-04-23,135.6,UA
Ukraine,walking,2021-04-23,133.35,UA
Ukraine,driving,2021-04-24,118.13,UA
Ukraine,walking,2021-04-24,124.97,UA
Ukraine,driving,2021-04-25,120.09,UA
Ukraine,walking,2021-04-25,116.85,UA
Ukraine,driving,2021-04-26,121.22,UA
Ukraine,walking,2021-04-26,123.83,UA
Ukraine,driving,2021-04-27,129.27,UA
Ukraine,walking,2021-04-27,125.87,UA
Ukraine,driving,2021-04-28,136.01,UA
Ukraine,walking,2021-04-28,138.25,UA
Ukraine,driving,2021-04-29,141.29,UA
Ukraine,walking,2021-04-29,138.54,UA
Ukraine,driving,2021-04-30,155.49,UA
Ukraine,walking,2021-04-30,132.71,UA
Ukraine,driving,2021-05-01,115.91,UA
Ukraine,walking,2021-05-01,108.27,UA
Ukraine,driving,2021-05-02,102.94,UA
Ukraine,walking,2021-05-02,103.17,UA
Ukraine,driving,2021-05-03,130.02,UA
Ukraine,walking,2021-05-03,122.09,UA
Ukraine,driving,2021-05-04,147.86,UA
Ukraine,walking,2021-05-04,144.76,UA
Ukraine,driving,2021-05-05,133.5,UA
Ukraine,walking,2021-05-05,156.62,UA
Ukraine,driving,2021-05-06,138.4,UA
Ukraine,walking,2021-05-06,158.25,UA
Ukraine,driving,2021-05-07,150.66,UA
Ukraine,walking,2021-05-07,157.65,UA
Ukraine,driving,2021-05-08,135.74,UA
Ukraine,walking,2021-05-08,142.9,UA
Ukraine,driving,2021-05-09,139.12,UA
Ukraine,walking,2021-05-09,157.54,UA
Ukraine,driving,2021-05-10,153.69,UA
Ukraine,walking,2021-05-10,167.99,UA
Ukraine,driving,2021-05-11,145.05,UA
Ukraine,walking,2021-05-11,174.28,UA
Ukraine,driving,2021-05-12,146.09,UA
Ukraine,walking,2021-05-12,171.87,UA
Ukraine,driving,2021-05-13,149.52,UA
Ukraine,walking,2021-05-13,172.99,UA
Ukraine,driving,2021-05-14,163.85,UA
Ukraine,walking,2021-05-14,195.3,UA
Ukraine,driving,2021-05-15,154.42,UA
Ukraine,walking,2021-05-15,191.62,UA
Ukraine,driving,2021-05-16,155.94,UA
Ukraine,walking,2021-05-16,174.83,UA
Ukraine,driving,2021-05-17,140.75,UA
Ukraine,walking,2021-05-17,168.4,UA
Ukraine,driving,2021-05-18,148.49,UA
Ukraine,walking,2021-05-18,162.64,UA
Ukraine,driving,2021-05-19,146.29,UA
Ukraine,walking,2021-05-19,163.44,UA
Ukraine,driving,2021-05-20,149.46,UA
Ukraine,walking,2021-05-20,171.97,UA
Ukraine,driving,2021-05-21,165.44,UA
Ukraine,walking,2021-05-21,197.3,UA
Ukraine,driving,2021-05-22,155.64,UA
Ukraine,walking,2021-05-22,194.52,UA
Ukraine,driving,2021-05-23,151,UA
Ukraine,walking,2021-05-23,172.93,UA
Ukraine,driving,2021-05-24,147.28,UA
Ukraine,walking,2021-05-24,179.79,UA
Ukraine,driving,2021-05-25,150.27,UA
Ukraine,walking,2021-05-25,185.91,UA
Ukraine,driving,2021-05-26,146.14,UA
Ukraine,walking,2021-05-26,180.02,UA
Ukraine,driving,2021-05-27,158.98,UA
Ukraine,walking,2021-05-27,193.2,UA
Ukraine,driving,2021-05-28,167.23,UA
Ukraine,walking,2021-05-28,192.73,UA
Ukraine,driving,2021-05-29,144.76,UA
Ukraine,walking,2021-05-29,175.39,UA
Ukraine,driving,2021-05-30,139.53,UA
Ukraine,walking,2021-05-30,153.38,UA
Ukraine,driving,2021-05-31,150.04,UA
Ukraine,walking,2021-05-31,187.14,UA
Ukraine,driving,2021-06-01,152.23,UA
Ukraine,walking,2021-06-01,176.27,UA
Ukraine,driving,2021-06-02,151.15,UA
Ukraine,walking,2021-06-02,180.32,UA
Ukraine,driving,2021-06-03,157.24,UA
Ukraine,walking,2021-06-03,195.91,UA
Ukraine,driving,2021-06-04,173.94,UA
Ukraine,walking,2021-06-04,213.84,UA
Ukraine,driving,2021-06-05,153.76,UA
Ukraine,walking,2021-06-05,191.93,UA
Ukraine,driving,2021-06-06,152.88,UA
Ukraine,walking,2021-06-06,181.28,UA
Ukraine,driving,2021-06-07,148.29,UA
Ukraine,walking,2021-06-07,193.61,UA
Ukraine,driving,2021-06-08,160.75,UA
Ukraine,walking,2021-06-08,199.34,UA
Ukraine,driving,2021-06-09,164.73,UA
Ukraine,walking,2021-06-09,208.75,UA
Ukraine,driving,2021-06-10,168.06,UA
Ukraine,walking,2021-06-10,202.5,UA
Ukraine,driving,2021-06-11,176.69,UA
Ukraine,walking,2021-06-11,215.78,UA
Ukraine,driving,2021-06-12,157.67,UA
Ukraine,walking,2021-06-12,195.29,UA
Ukraine,driving,2021-06-13,155.02,UA
Ukraine,walking,2021-06-13,167.94,UA
Ukraine,driving,2021-06-14,162.96,UA
Ukraine,walking,2021-06-14,205.73,UA
Ukraine,driving,2021-06-15,167.8,UA
Ukraine,walking,2021-06-15,209.35,UA
Ukraine,driving,2021-06-16,166.87,UA
Ukraine,walking,2021-06-16,211.6,UA
Ukraine,driving,2021-06-17,170.96,UA
Ukraine,walking,2021-06-17,204.92,UA
Ukraine,driving,2021-06-18,201.32,UA
Ukraine,walking,2021-06-18,216.84,UA
Ukraine,driving,2021-06-19,171.36,UA
Ukraine,walking,2021-06-19,196.4,UA
Ukraine,driving,2021-06-20,159.31,UA
Ukraine,walking,2021-06-20,183.44,UA
Ukraine,driving,2021-06-21,176.58,UA
Ukraine,walking,2021-06-21,191,UA
Ukraine,driving,2021-06-22,170.93,UA
Ukraine,walking,2021-06-22,213.94,UA
Ukraine,driving,2021-06-23,172.43,UA
Ukraine,walking,2021-06-23,210.49,UA
Ukraine,driving,2021-06-24,179.74,UA
Ukraine,walking,2021-06-24,208.65,UA
Ukraine,driving,2021-06-25,212.56,UA
Ukraine,walking,2021-06-25,223.11,UA
Ukraine,driving,2021-06-26,172.27,UA
Ukraine,walking,2021-06-26,197.02,UA
Ukraine,driving,2021-06-27,158.06,UA
Ukraine,walking,2021-06-27,184.5,UA
Ukraine,driving,2021-06-28,177.13,UA
Ukraine,walking,2021-06-28,190.62,UA
Ukraine,driving,2021-06-29,178.09,UA
Ukraine,walking,2021-06-29,227.66,UA
Ukraine,driving,2021-06-30,181.09,UA
Ukraine,walking,2021-06-30,223.96,UA
Ukraine,driving,2021-07-01,177.48,UA
Ukraine,walking,2021-07-01,209.84,UA
Ukraine,driving,2021-07-02,185.51,UA
Ukraine,walking,2021-07-02,212.88,UA
Ukraine,driving,2021-07-03,158.89,UA
Ukraine,walking,2021-07-03,189.7,UA
Ukraine,driving,2021-07-04,167.58,UA
Ukraine,walking,2021-07-04,180.42,UA
Ukraine,driving,2021-07-05,175.23,UA
Ukraine,walking,2021-07-05,224.92,UA
Ukraine,driving,2021-07-06,181.23,UA
Ukraine,walking,2021-07-06,228.28,UA
Ukraine,driving,2021-07-07,182.38,UA
Ukraine,walking,2021-07-07,230.36,UA
Ukraine,driving,2021-07-08,185.79,UA
Ukraine,walking,2021-07-08,228.69,UA
Ukraine,driving,2021-07-09,209.11,UA
Ukraine,walking,2021-07-09,234.39,UA
Ukraine,driving,2021-07-10,184.76,UA
Ukraine,walking,2021-07-10,203.98,UA
Ukraine,driving,2021-07-11,189.05,UA
Ukraine,walking,2021-07-11,194.24,UA
Ukraine,driving,2021-07-12,183.6,UA
Ukraine,walking,2021-07-12,218.55,UA
Ukraine,driving,2021-07-13,186.03,UA
Ukraine,walking,2021-07-13,229.29,UA
Ukraine,driving,2021-07-14,190.37,UA
Ukraine,walking,2021-07-14,229.96,UA
Ukraine,driving,2021-07-15,194.51,UA
Ukraine,walking,2021-07-15,225.24,UA
Ukraine,driving,2021-07-16,212.97,UA
Ukraine,walking,2021-07-16,236.45,UA
Ukraine,driving,2021-07-17,185.54,UA
Ukraine,walking,2021-07-17,202.31,UA
Ukraine,driving,2021-07-18,190.36,UA
Ukraine,walking,2021-07-18,190.84,UA
Ukraine,driving,2021-07-19,187.58,UA
Ukraine,walking,2021-07-19,218.57,UA
Ukraine,driving,2021-07-20,190.05,UA
Ukraine,walking,2021-07-20,220.85,UA
Ukraine,driving,2021-07-21,192.36,UA
Ukraine,walking,2021-07-21,232.67,UA
Ukraine,driving,2021-07-22,201.45,UA
Ukraine,walking,2021-07-22,245.08,UA
Ukraine,driving,2021-07-23,212.62,UA
Ukraine,walking,2021-07-23,250.48,UA
Ukraine,driving,2021-07-24,187.31,UA
Ukraine,walking,2021-07-24,234.39,UA
Ukraine,driving,2021-07-25,197.77,UA
Ukraine,walking,2021-07-25,218.4,UA
Ukraine,driving,2021-07-26,192.81,UA
Ukraine,walking,2021-07-26,233.93,UA
Ukraine,driving,2021-07-27,194.33,UA
Ukraine,walking,2021-07-27,242.42,UA
Ukraine,driving,2021-07-28,196.49,UA
Ukraine,walking,2021-07-28,236.54,UA
Ukraine,driving,2021-07-29,198.25,UA
Ukraine,walking,2021-07-29,244.78,UA
Ukraine,driving,2021-07-30,216.19,UA
Ukraine,walking,2021-07-30,244.94,UA
Ukraine,driving,2021-07-31,192.78,UA
Ukraine,walking,2021-07-31,209.37,UA
Ukraine,driving,2021-08-01,193.04,UA
Ukraine,walking,2021-08-01,198.41,UA
Ukraine,driving,2021-08-02,188.58,UA
Ukraine,walking,2021-08-02,228.18,UA
Ukraine,driving,2021-08-03,189.9,UA
Ukraine,walking,2021-08-03,239.47,UA
Ukraine,driving,2021-08-04,190.14,UA
Ukraine,walking,2021-08-04,225.6,UA
Ukraine,driving,2021-08-05,191.17,UA
Ukraine,walking,2021-08-05,227.18,UA
Ukraine,driving,2021-08-06,208.28,UA
Ukraine,walking,2021-08-06,227.04,UA
Ukraine,driving,2021-08-07,188.94,UA
Ukraine,walking,2021-08-07,218.99,UA
Ukraine,driving,2021-08-08,192.05,UA
Ukraine,walking,2021-08-08,207.25,UA
Ukraine,driving,2021-08-09,189.03,UA
Ukraine,walking,2021-08-09,230.18,UA
Ukraine,driving,2021-08-10,188.53,UA
Ukraine,walking,2021-08-10,239.08,UA
Ukraine,driving,2021-08-11,189.45,UA
Ukraine,walking,2021-08-11,233.21,UA
Ukraine,driving,2021-08-12,193.46,UA
Ukraine,walking,2021-08-12,234.52,UA
Ukraine,driving,2021-08-13,204.57,UA
Ukraine,walking,2021-08-13,236.58,UA
Ukraine,driving,2021-08-14,196.09,UA
Ukraine,walking,2021-08-14,224.39,UA
Ukraine,driving,2021-08-15,199.51,UA
Ukraine,walking,2021-08-15,213.24,UA
Ukraine,driving,2021-08-16,190.13,UA
Ukraine,walking,2021-08-16,232.09,UA
Ukraine,driving,2021-08-17,189.44,UA
Ukraine,walking,2021-08-17,230.47,UA
Ukraine,driving,2021-08-18,201.96,UA
Ukraine,walking,2021-08-18,235.7,UA
Ukraine,driving,2021-08-19,205.56,UA
Ukraine,walking,2021-08-19,246.99,UA
Ukraine,driving,2021-08-20,233.82,UA
Ukraine,walking,2021-08-20,255.4,UA
Ukraine,driving,2021-08-21,207.57,UA
Ukraine,walking,2021-08-21,238.82,UA
Ukraine,driving,2021-08-22,191.32,UA
Ukraine,walking,2021-08-22,232.49,UA
Ukraine,driving,2021-08-23,175.14,UA
Ukraine,walking,2021-08-23,223.23,UA
Ukraine,driving,2021-08-24,190.26,UA
Ukraine,walking,2021-08-24,234.18,UA
Ukraine,driving,2021-08-25,193.78,UA
Ukraine,walking,2021-08-25,246.6,UA
Ukraine,driving,2021-08-26,202.01,UA
Ukraine,walking,2021-08-26,255.57,UA
Ukraine,driving,2021-08-27,206.72,UA
Ukraine,walking,2021-08-27,262.38,UA
Ukraine,driving,2021-08-28,186.23,UA
Ukraine,walking,2021-08-28,244.62,UA
Ukraine,driving,2021-08-29,184.78,UA
Ukraine,walking,2021-08-29,225.85,UA
Ukraine,driving,2021-08-30,203.83,UA
Ukraine,walking,2021-08-30,301.28,UA
Ukraine,driving,2021-08-31,207.31,UA
Ukraine,walking,2021-08-31,336.96,UA
Ukraine,driving,2021-09-01,183.99,UA
Ukraine,walking,2021-09-01,313.64,UA
Ukraine,driving,2021-09-02,180.05,UA
Ukraine,walking,2021-09-02,276.52,UA
Ukraine,driving,2021-09-03,187.88,UA
Ukraine,walking,2021-09-03,273.18,UA
Ukraine,driving,2021-09-04,162.48,UA
Ukraine,walking,2021-09-04,237.08,UA
Ukraine,driving,2021-09-05,173.45,UA
Ukraine,walking,2021-09-05,241.38,UA
Ukraine,driving,2021-09-06,165.63,UA
Ukraine,walking,2021-09-06,263.76,UA
