areaType,areaName,areaCode,date,newCasesByPublishDate,cumCasesByPublishDate
nation,Northern Ireland,N92000002,2021-02-28,136,112493
nation,Northern Ireland,N92000002,2021-02-27,184,112357
nation,Northern Ireland,N92000002,2021-02-26,241,112173
nation,Northern Ireland,N92000002,2021-02-25,281,111932
nation,Northern Ireland,N92000002,2021-02-24,260,111651
nation,Northern Ireland,N92000002,2021-02-23,225,111391
nation,Northern Ireland,N92000002,2021-02-22,187,111166
nation,Northern Ireland,N92000002,2021-02-21,263,110979
nation,Northern Ireland,N92000002,2021-02-20,276,110716
nation,Northern Ireland,N92000002,2021-02-19,313,110440
nation,Northern Ireland,N92000002,2021-02-18,342,110127
nation,Northern Ireland,N92000002,2021-02-17,297,109785
nation,Northern Ireland,N92000002,2021-02-16,341,109488
nation,Northern Ireland,N92000002,2021-02-15,234,109147
nation,Northern Ireland,N92000002,2021-02-14,176,108913
nation,Northern Ireland,N92000002,2021-02-13,303,108737
nation,Northern Ireland,N92000002,2021-02-12,407,108434
nation,Northern Ireland,N92000002,2021-02-11,253,108027
nation,Northern Ireland,N92000002,2021-02-10,336,107774
nation,Northern Ireland,N92000002,2021-02-09,275,107438
nation,Northern Ireland,N92000002,2021-02-08,296,107163
nation,Northern Ireland,N92000002,2021-02-07,334,106867
nation,Northern Ireland,N92000002,2021-02-06,390,106533
nation,Northern Ireland,N92000002,2021-02-05,506,106143
nation,Northern Ireland,N92000002,2021-02-04,412,105637
nation,Northern Ireland,N92000002,2021-02-03,504,105225
nation,Northern Ireland,N92000002,2021-02-02,447,104721
nation,Northern Ireland,N92000002,2021-02-01,314,104274
nation,Northern Ireland,N92000002,2021-01-31,426,103960
nation,Northern Ireland,N92000002,2021-01-30,455,103534
nation,Northern Ireland,N92000002,2021-01-29,669,103079
nation,Northern Ireland,N92000002,2021-01-28,592,102410
nation,Northern Ireland,N92000002,2021-01-27,527,101818
nation,Northern Ireland,N92000002,2021-01-26,550,101291
nation,Northern Ireland,N92000002,2021-01-25,422,100741
nation,Northern Ireland,N92000002,2021-01-24,433,100319
nation,Northern Ireland,N92000002,2021-01-23,670,99886
nation,Northern Ireland,N92000002,2021-01-22,865,99216
nation,Northern Ireland,N92000002,2021-01-21,732,98351
nation,Northern Ireland,N92000002,2021-01-20,905,97619
nation,Northern Ireland,N92000002,2021-01-19,713,96714
nation,Northern Ireland,N92000002,2021-01-18,640,96001
nation,Northern Ireland,N92000002,2021-01-17,822,95361
nation,Northern Ireland,N92000002,2021-01-16,705,94539
nation,Northern Ireland,N92000002,2021-01-15,1052,93834
nation,Northern Ireland,N92000002,2021-01-14,973,92782
