country,transportation_type,date,mobility
NorthernIreland,walking,2021-09-18,306.83
NorthernIreland,transit,2021-09-18,125.68
Scotland,driving,2021-09-18,170.6
Scotland,walking,2021-09-18,263.4
Scotland,transit,2021-09-18,152.88
Wales,driving,2021-09-18,170.88
Wales,walking,2021-09-18,282.27
Wales,transit,2021-09-18,121.04
England,driving,2021-09-19,134.12
England,walking,2021-09-19,162.97
England,transit,2021-09-19,150.3
NorthernIreland,driving,2021-09-19,150.73
NorthernIreland,walking,2021-09-19,261.68
NorthernIreland,transit,2021-09-19,130.36
Scotland,driving,2021-09-19,153.69
Scotland,walking,2021-09-19,182.74
Scotland,transit,2021-09-19,146.45
Wales,driving,2021-09-19,154.38
Wales,walking,2021-09-19,195.48
Wales,transit,2021-09-19,114.8
England,driving,2021-09-20,135.28
England,walking,2021-09-20,179.26
England,transit,2021-09-20,155.54
NorthernIreland,driving,2021-09-20,152.97
NorthernIreland,walking,2021-09-20,264.2
NorthernIreland,transit,2021-09-20,133.85
Scotland,driving,2021-09-20,155.93
Scotland,walking,2021-09-20,195.17
Scotland,transit,2021-09-20,157.02
Wales,driving,2021-09-20,157.32
Wales,walking,2021-09-20,223.81
Wales,transit,2021-09-20,129.62
England,driving,2021-09-21,137
England,walking,2021-09-21,183.11
England,transit,2021-09-21,156.76
NorthernIreland,driving,2021-09-21,154.69
NorthernIreland,walking,2021-09-21,240.48
NorthernIreland,transit,2021-09-21,127.12
Scotland,driving,2021-09-21,152.01
Scotland,walking,2021-09-21,202.63
Scotland,transit,2021-09-21,149.82
Wales,driving,2021-09-21,151.15
Wales,walking,2021-09-21,219.7
Wales,transit,2021-09-21,129.94
England,driving,2021-09-22,139.17
England,walking,2021-09-22,186.95
England,transit,2021-09-22,160.18
NorthernIreland,driving,2021-09-22,153.65
NorthernIreland,walking,2021-09-22,234.35
NorthernIreland,transit,2021-09-22,127.07
Scotland,driving,2021-09-22,153.1
Scotland,walking,2021-09-22,194.71
Scotland,transit,2021-09-22,148.58
Wales,driving,2021-09-22,153.65
Wales,walking,2021-09-22,241.46
Wales,transit,2021-09-22,124.72
England,driving,2021-09-23,138.46
England,walking,2021-09-23,183.5
England,transit,2021-09-23,156.66
NorthernIreland,driving,2021-09-23,159.31
NorthernIreland,walking,2021-09-23,245.48
NorthernIreland,transit,2021-09-23,139.36
Scotland,driving,2021-09-23,156.03
Scotland,walking,2021-09-23,197.38
Scotland,transit,2021-09-23,144.52
Wales,driving,2021-09-23,155.41
Wales,walking,2021-09-23,233.73
Wales,transit,2021-09-23,120.67
England,driving,2021-09-24,169.12
England,walking,2021-09-24,221.91
England,transit,2021-09-24,179.42
NorthernIreland,driving,2021-09-24,187.32
NorthernIreland,walking,2021-09-24,314.42
NorthernIreland,transit,2021-09-24,158.34
Scotland,driving,2021-09-24,181.1
Scotland,walking,2021-09-24,234.29
Scotland,transit,2021-09-24,155.31
Wales,driving,2021-09-24,189.41
Wales,walking,2021-09-24,284.06
Wales,transit,2021-09-24,128.51
England,driving,2021-09-25,161.16
England,walking,2021-09-25,272.53
England,transit,2021-09-25,200.16
NorthernIreland,driving,2021-09-25,179.57
NorthernIreland,walking,2021-09-25,346.31
NorthernIreland,transit,2021-09-25,143.92
Scotland,driving,2021-09-25,165.06
Scotland,walking,2021-09-25,257.79
Scotland,transit,2021-09-25,153.94
Wales,driving,2021-09-25,166.62
Wales,walking,2021-09-25,316.61
Wales,transit,2021-09-25,135.09
England,driving,2021-09-26,137.29
England,walking,2021-09-26,179.06
England,transit,2021-09-26,168.95
NorthernIreland,driving,2021-09-26,135.83
NorthernIreland,walking,2021-09-26,192.16
NorthernIreland,transit,2021-09-26,124.73
Scotland,driving,2021-09-26,146.56
Scotland,walking,2021-09-26,182.6
Scotland,transit,2021-09-26,147.08
Wales,driving,2021-09-26,151.04
Wales,walking,2021-09-26,217.5
Wales,transit,2021-09-26,126.22
England,driving,2021-09-27,135.51
England,walking,2021-09-27,175.74
England,transit,2021-09-27,164.82
NorthernIreland,driving,2021-09-27,144.24
NorthernIreland,walking,2021-09-27,208.32
NorthernIreland,transit,2021-09-27,120.01
Scotland,driving,2021-09-27,146.63
Scotland,walking,2021-09-27,178.25
Scotland,transit,2021-09-27,145.54
Wales,driving,2021-09-27,145.28
Wales,walking,2021-09-27,232.83
Wales,transit,2021-09-27,136.78
England,driving,2021-09-28,133.01
England,walking,2021-09-28,171.42
England,transit,2021-09-28,161.41
NorthernIreland,driving,2021-09-28,146.6
NorthernIreland,walking,2021-09-28,211.42
NorthernIreland,transit,2021-09-28,119.35
Scotland,driving,2021-09-28,146.22
Scotland,walking,2021-09-28,186.04
Scotland,transit,2021-09-28,151.58
Wales,driving,2021-09-28,142.22
Wales,walking,2021-09-28,214.89
Wales,transit,2021-09-28,125.12
England,driving,2021-09-29,134.33
England,walking,2021-09-29,180.76
England,transit,2021-09-29,160.37
NorthernIreland,driving,2021-09-29,148.51
NorthernIreland,walking,2021-09-29,205.3
NorthernIreland,transit,2021-09-29,124.2
Scotland,driving,2021-09-29,149.53
Scotland,walking,2021-09-29,191.48
Scotland,transit,2021-09-29,149.53
Wales,driving,2021-09-29,141.33
Wales,walking,2021-09-29,247.3
Wales,transit,2021-09-29,120.69
England,driving,2021-09-30,137.37
England,walking,2021-09-30,175
England,transit,2021-09-30,161.17
NorthernIreland,driving,2021-09-30,153.85
NorthernIreland,walking,2021-09-30,205.88
NorthernIreland,transit,2021-09-30,127.32
Scotland,driving,2021-09-30,156.49
Scotland,walking,2021-09-30,193.04
Scotland,transit,2021-09-30,149.92
Wales,driving,2021-09-30,141.11
Wales,walking,2021-09-30,207.47
Wales,transit,2021-09-30,126.28
England,driving,2021-10-01,150.11
England,walking,2021-10-01,208.43
England,transit,2021-10-01,173.92
NorthernIreland,driving,2021-10-01,167.66
NorthernIreland,walking,2021-10-01,231.09
NorthernIreland,transit,2021-10-01,129.54
Scotland,driving,2021-10-01,171.92
Scotland,walking,2021-10-01,222.45
Scotland,transit,2021-10-01,153.59
Wales,driving,2021-10-01,166.71
Wales,walking,2021-10-01,269.54
Wales,transit,2021-10-01,130.49
England,driving,2021-10-02,141.97
England,walking,2021-10-02,220.28
England,transit,2021-10-02,175.45
NorthernIreland,driving,2021-10-02,163.15
NorthernIreland,walking,2021-10-02,259.99
NorthernIreland,transit,2021-10-02,117.3
Scotland,driving,2021-10-02,162.89
Scotland,walking,2021-10-02,237.53
Scotland,transit,2021-10-02,145.11
Wales,driving,2021-10-02,147.5
Wales,walking,2021-10-02,270.56
Wales,transit,2021-10-02,115.27
England,driving,2021-10-03,124.94
England,walking,2021-10-03,168.91
England,transit,2021-10-03,159.15
NorthernIreland,driving,2021-10-03,137.14
NorthernIreland,walking,2021-10-03,194.61
NorthernIreland,transit,2021-10-03,121.94
Scotland,driving,2021-10-03,145.49
Scotland,walking,2021-10-03,176.73
Scotland,transit,2021-10-03,141.9
Wales,driving,2021-10-03,133.22
Wales,walking,2021-10-03,185.85
Wales,transit,2021-10-03,116.8
England,driving,2021-10-04,128.89
England,walking,2021-10-04,160.04
England,transit,2021-10-04,151.97
NorthernIreland,driving,2021-10-04,139.82
NorthernIreland,walking,2021-10-04,188.14
NorthernIreland,transit,2021-10-04,115.45
Scotland,driving,2021-10-04,142.37
Scotland,walking,2021-10-04,174.31
Scotland,transit,2021-10-04,141.63
Wales,driving,2021-10-04,135.01
Wales,walking,2021-10-04,206.06
Wales,transit,2021-10-04,125.13
England,driving,2021-10-05,128.85
England,walking,2021-10-05,162.5
England,transit,2021-10-05,151.69
NorthernIreland,driving,2021-10-05,143.4
NorthernIreland,walking,2021-10-05,194.46
NorthernIreland,transit,2021-10-05,116.89
Scotland,driving,2021-10-05,147.04
Scotland,walking,2021-10-05,173.41
Scotland,transit,2021-10-05,146.03
Wales,driving,2021-10-05,135.85
Wales,walking,2021-10-05,208.43
Wales,transit,2021-10-05,121.38
England,driving,2021-10-06,132.24
England,walking,2021-10-06,174.29
England,transit,2021-10-06,154.31
NorthernIreland,driving,2021-10-06,147.99
NorthernIreland,walking,2021-10-06,196.13
NorthernIreland,transit,2021-10-06,122.31
Scotland,driving,2021-10-06,150.16
Scotland,walking,2021-10-06,188.91
Scotland,transit,2021-10-06,146.75
Wales,driving,2021-10-06,140.58
Wales,walking,2021-10-06,227.21
Wales,transit,2021-10-06,125.15
England,driving,2021-10-07,132.27
England,walking,2021-10-07,173.58
England,transit,2021-10-07,154.62
NorthernIreland,driving,2021-10-07,151.96
NorthernIreland,walking,2021-10-07,206.92
NorthernIreland,transit,2021-10-07,124.03
Scotland,driving,2021-10-07,155.78
Scotland,walking,2021-10-07,187.56
Scotland,transit,2021-10-07,147.11
Wales,driving,2021-10-07,145.33
Wales,walking,2021-10-07,219.15
Wales,transit,2021-10-07,121.18
England,driving,2021-10-08,149.47
England,walking,2021-10-08,206.02
England,transit,2021-10-08,170.79
NorthernIreland,driving,2021-10-08,173.25
NorthernIreland,walking,2021-10-08,236.72
NorthernIreland,transit,2021-10-08,140.76
Scotland,driving,2021-10-08,179.87
Scotland,walking,2021-10-08,224.27
Scotland,transit,2021-10-08,155.3
Wales,driving,2021-10-08,166.03
Wales,walking,2021-10-08,265.52
Wales,transit,2021-10-08,125.21
England,driving,2021-10-09,148.04
England,walking,2021-10-09,248.7
England,transit,2021-10-09,183.35
NorthernIreland,driving,2021-10-09,161.98
NorthernIreland,walking,2021-10-09,259.93
NorthernIreland,transit,2021-10-09,126.79
Scotland,driving,2021-10-09,168.92
Scotland,walking,2021-10-09,260.54
Scotland,transit,2021-10-09,154.51
Wales,driving,2021-10-09,155.68
Wales,walking,2021-10-09,280.38
Wales,transit,2021-10-09,119.35
England,driving,2021-10-10,129.34
England,walking,2021-10-10,159.23
England,transit,2021-10-10,152.93
NorthernIreland,driving,2021-10-10,130.06
NorthernIreland,walking,2021-10-10,167.03
NorthernIreland,transit,2021-10-10,117.42
Scotland,driving,2021-10-10,144.06
Scotland,walking,2021-10-10,166.64
Scotland,transit,2021-10-10,140.9
Wales,driving,2021-10-10,144.19
Wales,walking,2021-10-10,188.19
Wales,transit,2021-10-10,112.69
England,driving,2021-10-11,128.1
England,walking,2021-10-11,157.84
England,transit,2021-10-11,148.57
NorthernIreland,driving,2021-10-11,141.35
NorthernIreland,walking,2021-10-11,197.05
NorthernIreland,transit,2021-10-11,122.47
Scotland,driving,2021-10-11,152.7
Scotland,walking,2021-10-11,183.77
Scotland,transit,2021-10-11,144.22
Wales,driving,2021-10-11,139.24
Wales,walking,2021-10-11,207.45
Wales,transit,2021-10-11,124.54
England,driving,2021-10-12,130.26
England,walking,2021-10-12,163.13
England,transit,2021-10-12,150.49
NorthernIreland,driving,2021-10-12,146.2
NorthernIreland,walking,2021-10-12,200.06
NorthernIreland,transit,2021-10-12,123.79
Scotland,driving,2021-10-12,151.33
Scotland,walking,2021-10-12,188.15
Scotland,transit,2021-10-12,146.67
Wales,driving,2021-10-12,142.26
Wales,walking,2021-10-12,210.88
Wales,transit,2021-10-12,120.5
England,driving,2021-10-13,130.67
England,walking,2021-10-13,168.55
England,transit,2021-10-13,150.92
NorthernIreland,driving,2021-10-13,148.36
NorthernIreland,walking,2021-10-13,207.43
NorthernIreland,transit,2021-10-13,127.28
Scotland,driving,2021-10-13,152.84
Scotland,walking,2021-10-13,189.82
Scotland,transit,2021-10-13,145.55
Wales,driving,2021-10-13,142.53
Wales,walking,2021-10-13,217.91
Wales,transit,2021-10-13,121.01
England,driving,2021-10-14,132.39
England,walking,2021-10-14,169.71
England,transit,2021-10-14,152.25
NorthernIreland,driving,2021-10-14,151.48
NorthernIreland,walking,2021-10-14,200.82
NorthernIreland,transit,2021-10-14,126.34
Scotland,driving,2021-10-14,156.41
Scotland,walking,2021-10-14,184.34
Scotland,transit,2021-10-14,145.54
Wales,driving,2021-10-14,140.34
Wales,walking,2021-10-14,197.66
Wales,transit,2021-10-14,112.62
England,driving,2021-10-15,152.07
England,walking,2021-10-15,199.59
England,transit,2021-10-15,167.92
NorthernIreland,driving,2021-10-15,169.73
NorthernIreland,walking,2021-10-15,239.96
NorthernIreland,transit,2021-10-15,127.36
Scotland,driving,2021-10-15,179.86
Scotland,walking,2021-10-15,226.95
Scotland,transit,2021-10-15,156.26
Wales,driving,2021-10-15,165.05
Wales,walking,2021-10-15,244.32
Wales,transit,2021-10-15,121.04
England,driving,2021-10-16,146.12
England,walking,2021-10-16,239.33
England,transit,2021-10-16,176.44
NorthernIreland,driving,2021-10-16,163.08
NorthernIreland,walking,2021-10-16,244.56
NorthernIreland,transit,2021-10-16,113.31
Scotland,driving,2021-10-16,164.17
Scotland,walking,2021-10-16,239.04
Scotland,transit,2021-10-16,151.85
Wales,driving,2021-10-16,156.25
Wales,walking,2021-10-16,269.04
Wales,transit,2021-10-16,121.35
England,driving,2021-10-17,128.01
England,walking,2021-10-17,154.23
England,transit,2021-10-17,152.43
NorthernIreland,driving,2021-10-17,128.06
NorthernIreland,walking,2021-10-17,154.18
NorthernIreland,transit,2021-10-17,111.13
Scotland,driving,2021-10-17,145.11
Scotland,walking,2021-10-17,157.83
Scotland,transit,2021-10-17,143.36
Wales,driving,2021-10-17,143.85
Wales,walking,2021-10-17,178.61
Wales,transit,2021-10-17,108.84
England,driving,2021-10-18,129.43
England,walking,2021-10-18,150.16
England,transit,2021-10-18,148.53
NorthernIreland,driving,2021-10-18,142.51
NorthernIreland,walking,2021-10-18,184.16
NorthernIreland,transit,2021-10-18,118.94
Scotland,driving,2021-10-18,151.5
Scotland,walking,2021-10-18,178.33
Scotland,transit,2021-10-18,144.02
Wales,driving,2021-10-18,141.3
Wales,walking,2021-10-18,190.04
Wales,transit,2021-10-18,115.54
England,driving,2021-10-19,131.22
England,walking,2021-10-19,158.99
England,transit,2021-10-19,149.87
NorthernIreland,driving,2021-10-19,145.88
NorthernIreland,walking,2021-10-19,188.57
NorthernIreland,transit,2021-10-19,127.53
Scotland,driving,2021-10-19,154.27
Scotland,walking,2021-10-19,186.81
Scotland,transit,2021-10-19,148.94
Wales,driving,2021-10-19,142.31
Wales,walking,2021-10-19,186.53
Wales,transit,2021-10-19,115.76
England,driving,2021-10-20,134.31
England,walking,2021-10-20,165.1
England,transit,2021-10-20,152.4
NorthernIreland,driving,2021-10-20,147.72
NorthernIreland,walking,2021-10-20,190.54
NorthernIreland,transit,2021-10-20,125.6
Scotland,driving,2021-10-20,154.57
Scotland,walking,2021-10-20,190.12
Scotland,transit,2021-10-20,144.53
Wales,driving,2021-10-20,144.04
Wales,walking,2021-10-20,204.27
Wales,transit,2021-10-20,116.56
England,driving,2021-10-21,134.45
England,walking,2021-10-21,166.79
England,transit,2021-10-21,150.9
NorthernIreland,driving,2021-10-21,155.78
NorthernIreland,walking,2021-10-21,196.48
NorthernIreland,transit,2021-10-21,119.39
Scotland,driving,2021-10-21,159.08
Scotland,walking,2021-10-21,194.95
Scotland,transit,2021-10-21,149.49
Wales,driving,2021-10-21,145.05
Wales,walking,2021-10-21,200.8
Wales,transit,2021-10-21,116.96
England,driving,2021-10-22,158.51
England,walking,2021-10-22,199.54
England,transit,2021-10-22,171.41
NorthernIreland,driving,2021-10-22,176.78
NorthernIreland,walking,2021-10-22,235.95
NorthernIreland,transit,2021-10-22,133.89
Scotland,driving,2021-10-22,179.14
Scotland,walking,2021-10-22,229.3
Scotland,transit,2021-10-22,161.83
Wales,driving,2021-10-22,174.23
Wales,walking,2021-10-22,249.94
Wales,transit,2021-10-22,129.96
England,driving,2021-10-23,147.18
England,walking,2021-10-23,231.8
England,transit,2021-10-23,175.38
NorthernIreland,driving,2021-10-23,168.15
NorthernIreland,walking,2021-10-23,252.11
NorthernIreland,transit,2021-10-23,124.57
Scotland,driving,2021-10-23,173.51
Scotland,walking,2021-10-23,251.02
Scotland,transit,2021-10-23,155.79
Wales,driving,2021-10-23,167.31
Wales,walking,2021-10-23,284.5
Wales,transit,2021-10-23,123.31
England,driving,2021-10-24,128.96
England,walking,2021-10-24,157.54
England,transit,2021-10-24,151.47
NorthernIreland,driving,2021-10-24,135.56
NorthernIreland,walking,2021-10-24,177.77
NorthernIreland,transit,2021-10-24,129.38
Scotland,driving,2021-10-24,155.27
Scotland,walking,2021-10-24,179.33
Scotland,transit,2021-10-24,151.6
Wales,driving,2021-10-24,149.49
Wales,walking,2021-10-24,188.09
Wales,transit,2021-10-24,117.74
England,driving,2021-10-25,142.13
England,walking,2021-10-25,174.71
England,transit,2021-10-25,157.6
NorthernIreland,driving,2021-10-25,161.91
NorthernIreland,walking,2021-10-25,222.19
NorthernIreland,transit,2021-10-25,143.76
Scotland,driving,2021-10-25,160.29
Scotland,walking,2021-10-25,194.37
Scotland,transit,2021-10-25,156.69
Wales,driving,2021-10-25,169.44
Wales,walking,2021-10-25,235.84
Wales,transit,2021-10-25,126.38
England,driving,2021-10-26,142.26
England,walking,2021-10-26,184.22
England,transit,2021-10-26,162.43
NorthernIreland,driving,2021-10-26,161.28
NorthernIreland,walking,2021-10-26,222.69
NorthernIreland,transit,2021-10-26,136.36
Scotland,driving,2021-10-26,163.1
Scotland,walking,2021-10-26,198.86
Scotland,transit,2021-10-26,156.14
Wales,driving,2021-10-26,173.25
Wales,walking,2021-10-26,244.54
Wales,transit,2021-10-26,129.97
England,driving,2021-10-27,145.15
England,walking,2021-10-27,190.18
England,transit,2021-10-27,163.75
NorthernIreland,driving,2021-10-27,169.83
NorthernIreland,walking,2021-10-27,221.59
NorthernIreland,transit,2021-10-27,135.46
Scotland,driving,2021-10-27,183.82
Scotland,walking,2021-10-27,215.42
Scotland,transit,2021-10-27,169.72
Wales,driving,2021-10-27,166.61
Wales,walking,2021-10-27,247.21
Wales,transit,2021-10-27,128.74
England,driving,2021-10-28,150.26
England,walking,2021-10-28,193.83
England,transit,2021-10-28,165.41
NorthernIreland,driving,2021-10-28,174.19
NorthernIreland,walking,2021-10-28,237.55
NorthernIreland,transit,2021-10-28,133.16
Scotland,driving,2021-10-28,171.23
Scotland,walking,2021-10-28,201.54
Scotland,transit,2021-10-28,159.59
Wales,driving,2021-10-28,170.85
Wales,walking,2021-10-28,230.76
Wales,transit,2021-10-28,120.3
England,driving,2021-10-29,170.46
England,walking,2021-10-29,218.16
England,transit,2021-10-29,181.93
NorthernIreland,driving,2021-10-29,188.07
NorthernIreland,walking,2021-10-29,267.49
NorthernIreland,transit,2021-10-29,143.8
Scotland,driving,2021-10-29,195.46
Scotland,walking,2021-10-29,226.53
Scotland,transit,2021-10-29,172.2
Wales,driving,2021-10-29,194.56
Wales,walking,2021-10-29,275.12
Wales,transit,2021-10-29,131
England,driving,2021-10-30,148.14
England,walking,2021-10-30,242.84
England,transit,2021-10-30,188.8
NorthernIreland,driving,2021-10-30,163.99
NorthernIreland,walking,2021-10-30,252.77
NorthernIreland,transit,2021-10-30,109.45
Scotland,driving,2021-10-30,170.7
Scotland,walking,2021-10-30,253.69
Scotland,transit,2021-10-30,157.72
Wales,driving,2021-10-30,166.24
Wales,walking,2021-10-30,331.7
Wales,transit,2021-10-30,129.62
England,driving,2021-10-31,124.36
England,walking,2021-10-31,143.89
England,transit,2021-10-31,154.61
NorthernIreland,driving,2021-10-31,129.35
NorthernIreland,walking,2021-10-31,201.39
NorthernIreland,transit,2021-10-31,115.94
Scotland,driving,2021-10-31,141.45
Scotland,walking,2021-10-31,166.57
Scotland,transit,2021-10-31,146.3
Wales,driving,2021-10-31,133.97
Wales,walking,2021-10-31,176.86
Wales,transit,2021-10-31,103.39
England,driving,2021-11-01,128.82
England,walking,2021-11-01,146.28
England,transit,2021-11-01,146.47
NorthernIreland,driving,2021-11-01,141.57
NorthernIreland,walking,2021-11-01,180.04
NorthernIreland,transit,2021-11-01,125.35
Scotland,driving,2021-11-01,155.24
Scotland,walking,2021-11-01,167.01
Scotland,transit,2021-11-01,146.58
Wales,driving,2021-11-01,134.68
Wales,walking,2021-11-01,178
Wales,transit,2021-11-01,112.39
England,driving,2021-11-02,133
England,walking,2021-11-02,158.24
England,transit,2021-11-02,149.67
NorthernIreland,driving,2021-11-02,143.48
NorthernIreland,walking,2021-11-02,176.71
NorthernIreland,transit,2021-11-02,116.23
Scotland,driving,2021-11-02,149.94
Scotland,walking,2021-11-02,175.76
Scotland,transit,2021-11-02,150.07
Wales,driving,2021-11-02,136.68
Wales,walking,2021-11-02,184.75
Wales,transit,2021-11-02,110.84
England,driving,2021-11-03,135.06
England,walking,2021-11-03,162.46
England,transit,2021-11-03,152.05
NorthernIreland,driving,2021-11-03,143.94
NorthernIreland,walking,2021-11-03,184.73
NorthernIreland,transit,2021-11-03,123.58
Scotland,driving,2021-11-03,150.75
Scotland,walking,2021-11-03,184.6
Scotland,transit,2021-11-03,154.65
Wales,driving,2021-11-03,139.57
Wales,walking,2021-11-03,194.71
Wales,transit,2021-11-03,111.08
England,driving,2021-11-04,132.23
England,walking,2021-11-04,161.64
England,transit,2021-11-04,149.82
NorthernIreland,driving,2021-11-04,149.43
NorthernIreland,walking,2021-11-04,189.49
NorthernIreland,transit,2021-11-04,122.1
Scotland,driving,2021-11-04,150.33
Scotland,walking,2021-11-04,184.81
Scotland,transit,2021-11-04,154
Wales,driving,2021-11-04,139
Wales,walking,2021-11-04,198.4
Wales,transit,2021-11-04,111.3
England,driving,2021-11-05,150.98
England,walking,2021-11-05,198.78
England,transit,2021-11-05,172.01
NorthernIreland,driving,2021-11-05,167.25
NorthernIreland,walking,2021-11-05,224.57
NorthernIreland,transit,2021-11-05,130.85
Scotland,driving,2021-11-05,172.77
Scotland,walking,2021-11-05,225.2
Scotland,transit,2021-11-05,168.69
Wales,driving,2021-11-05,170.14
Wales,walking,2021-11-05,248.03
Wales,transit,2021-11-05,123.83
England,driving,2021-11-06,142.11
England,walking,2021-11-06,228.79
England,transit,2021-11-06,177.69
NorthernIreland,driving,2021-11-06,157.75
NorthernIreland,walking,2021-11-06,238.66
NorthernIreland,transit,2021-11-06,119.43
Scotland,driving,2021-11-06,158.27
Scotland,walking,2021-11-06,225.39
Scotland,transit,2021-11-06,156.93
Wales,driving,2021-11-06,147.67
Wales,walking,2021-11-06,278.65
Wales,transit,2021-11-06,117.3
England,driving,2021-11-07,117.91
England,walking,2021-11-07,139.81
England,transit,2021-11-07,143.36
NorthernIreland,driving,2021-11-07,115.27
NorthernIreland,walking,2021-11-07,144.35
NorthernIreland,transit,2021-11-07,110.23
Scotland,driving,2021-11-07,135.2
Scotland,walking,2021-11-07,173.7
Scotland,transit,2021-11-07,152.95
Wales,driving,2021-11-07,126.99
Wales,walking,2021-11-07,153.05
Wales,transit,2021-11-07,100.02
England,driving,2021-11-08,124.27
England,walking,2021-11-08,141.23
England,transit,2021-11-08,140.57
NorthernIreland,driving,2021-11-08,136.31
NorthernIreland,walking,2021-11-08,168.76
NorthernIreland,transit,2021-11-08,120.67
Scotland,driving,2021-11-08,137.97
Scotland,walking,2021-11-08,164.18
Scotland,transit,2021-11-08,148.81
Wales,driving,2021-11-08,135.88
Wales,walking,2021-11-08,170.27
Wales,transit,2021-11-08,110.12
England,driving,2021-11-09,128.01
England,walking,2021-11-09,151.42
England,transit,2021-11-09,143.76
NorthernIreland,driving,2021-11-09,139.35
NorthernIreland,walking,2021-11-09,178.31
NorthernIreland,transit,2021-11-09,122.68
Scotland,driving,2021-11-09,139.84
Scotland,walking,2021-11-09,170.9
Scotland,transit,2021-11-09,142.93
Wales,driving,2021-11-09,135.28
Wales,walking,2021-11-09,171.19
Wales,transit,2021-11-09,107.25
England,driving,2021-11-10,134.79
England,walking,2021-11-10,160.27
England,transit,2021-11-10,150.27
NorthernIreland,driving,2021-11-10,145.83
NorthernIreland,walking,2021-11-10,186.29
NorthernIreland,transit,2021-11-10,117.79
Scotland,driving,2021-11-10,145.71
Scotland,walking,2021-11-10,179.88
Scotland,transit,2021-11-10,147.1
Wales,driving,2021-11-10,139.76
Wales,walking,2021-11-10,187.42
Wales,transit,2021-11-10,113.02
England,driving,2021-11-11,133.25
England,walking,2021-11-11,167.08
England,transit,2021-11-11,152.26
NorthernIreland,driving,2021-11-11,150.62
NorthernIreland,walking,2021-11-11,185.92
NorthernIreland,transit,2021-11-11,119.52
Scotland,driving,2021-11-11,147.43
Scotland,walking,2021-11-11,177.25
Scotland,transit,2021-11-11,143.47
Wales,driving,2021-11-11,140.21
Wales,walking,2021-11-11,183.29
Wales,transit,2021-11-11,109.47
England,driving,2021-11-12,152.82
England,walking,2021-11-12,198.42
England,transit,2021-11-12,173.88
NorthernIreland,driving,2021-11-12,174.11
NorthernIreland,walking,2021-11-12,244.28
NorthernIreland,transit,2021-11-12,137.76
Scotland,driving,2021-11-12,170.84
Scotland,walking,2021-11-12,214.41
Scotland,transit,2021-11-12,160.14
Wales,driving,2021-11-12,165.39
Wales,walking,2021-11-12,231.49
Wales,transit,2021-11-12,122.05
England,driving,2021-11-13,145.21
England,walking,2021-11-13,248.56
England,transit,2021-11-13,181.51
NorthernIreland,driving,2021-11-13,165.17
NorthernIreland,walking,2021-11-13,281
NorthernIreland,transit,2021-11-13,137.39
Scotland,driving,2021-11-13,162.99
Scotland,walking,2021-11-13,258.96
Scotland,transit,2021-11-13,162.07
Wales,driving,2021-11-13,154.89
Wales,walking,2021-11-13,292.98
Wales,transit,2021-11-13,121.48
England,driving,2021-11-14,120.28
England,walking,2021-11-14,146.23
England,transit,2021-11-14,143.23
NorthernIreland,driving,2021-11-14,120.64
NorthernIreland,walking,2021-11-14,161.27
NorthernIreland,transit,2021-11-14,112.9
Scotland,driving,2021-11-14,132.15
Scotland,walking,2021-11-14,161.1
Scotland,transit,2021-11-14,135.52
Wales,driving,2021-11-14,133.89
Wales,walking,2021-11-14,200.97
Wales,transit,2021-11-14,103.32
England,driving,2021-11-15,126.83
England,walking,2021-11-15,145.46
England,transit,2021-11-15,140.66
NorthernIreland,driving,2021-11-15,139.65
NorthernIreland,walking,2021-11-15,191
NorthernIreland,transit,2021-11-15,117.58
Scotland,driving,2021-11-15,147.58
Scotland,walking,2021-11-15,186.89
Scotland,transit,2021-11-15,143.43
Wales,driving,2021-11-15,134.85
Wales,walking,2021-11-15,181.89
Wales,transit,2021-11-15,111.09
England,driving,2021-11-16,130.12
England,walking,2021-11-16,154.12
England,transit,2021-11-16,146.46
NorthernIreland,driving,2021-11-16,141.12
NorthernIreland,walking,2021-11-16,169.25
NorthernIreland,transit,2021-11-16,107.44
Scotland,driving,2021-11-16,142.75
Scotland,walking,2021-11-16,162.31
Scotland,transit,2021-11-16,136.03
Wales,driving,2021-11-16,143.15
Wales,walking,2021-11-16,208.38
Wales,transit,2021-11-16,109.2
England,driving,2021-11-17,132.6
England,walking,2021-11-17,164.9
England,transit,2021-11-17,149.45
NorthernIreland,driving,2021-11-17,142.74
NorthernIreland,walking,2021-11-17,181.4
NorthernIreland,transit,2021-11-17,109.12
Scotland,driving,2021-11-17,144.26
Scotland,walking,2021-11-17,169.99
Scotland,transit,2021-11-17,137.51
Wales,driving,2021-11-17,140.26
Wales,walking,2021-11-17,198.89
Wales,transit,2021-11-17,110.34
England,driving,2021-11-18,133.49
England,walking,2021-11-18,168.43
England,transit,2021-11-18,152.14
NorthernIreland,driving,2021-11-18,149.4
NorthernIreland,walking,2021-11-18,191.42
NorthernIreland,transit,2021-11-18,111.83
Scotland,driving,2021-11-18,147.73
Scotland,walking,2021-11-18,179.5
Scotland,transit,2021-11-18,139.27
Wales,driving,2021-11-18,140.45
Wales,walking,2021-11-18,188.86
Wales,transit,2021-11-18,106.56
England,driving,2021-11-19,151.31
England,walking,2021-11-19,207.26
England,transit,2021-11-19,175.29
NorthernIreland,driving,2021-11-19,171.46
NorthernIreland,walking,2021-11-19,242.35
NorthernIreland,transit,2021-11-19,126.42
