country,date,deaths,cumdeaths,cases,cumcases
Scotland,2022-05-08,6,14685,0,1931816
Scotland,2022-05-09,5,14690,3672,1935488
Scotland,2022-05-10,7,14697,0,1935488
Scotland,2022-05-11,15,14712,0,1935488
Scotland,2022-05-12,8,14720,3589,1939321
Scotland,2022-05-13,1,14721,0,1939321
Scotland,2022-05-14,5,14726,0,1939321
Scotland,2022-05-15,5,14731,0,1939321
Scotland,2022-05-16,9,14740,5108,1944429
Scotland,2022-05-17,6,14746,0,1944429
Scotland,2022-05-18,1,14747,0,1944429
Scotland,2022-05-19,3,14750,5170,1949599
Scotland,2022-05-20,0,14750,0,1949599
Wales,2020-03-15,1,1,34,94
Wales,2020-03-16,3,4,30,124
Wales,2020-03-17,1,5,12,136
Wales,2020-03-18,2,7,13,149
Wales,2020-03-19,4,11,21,170
Wales,2020-03-20,4,15,21,191
Wales,2020-03-21,9,24,89,280
Wales,2020-03-22,4,28,67,347
Wales,2020-03-23,7,35,71,418
Wales,2020-03-24,11,46,60,478
Wales,2020-03-25,12,58,150,628
Wales,2020-03-26,12,70,113,741
Wales,2020-03-27,18,88,180,921
Wales,2020-03-28,21,109,172,1093
Wales,2020-03-29,23,132,148,1241
Wales,2020-03-30,21,153,210,1451
Wales,2020-03-31,21,174,112,1563
Wales,2020-04-01,24,198,274,1837
Wales,2020-04-02,39,237,284,2121
Wales,2020-04-03,41,278,345,2466
Wales,2020-04-04,53,331,387,2853
Wales,2020-04-05,54,385,344,3197
Wales,2020-04-06,45,430,302,3499
Wales,2020-04-07,53,483,291,3790
Wales,2020-04-08,72,555,283,4073
Wales,2020-04-09,61,616,16,4089
Wales,2020-04-10,49,665,502,4591
Wales,2020-04-11,50,715,340,4930
Wales,2020-04-12,73,788,367,5297
Wales,2020-04-13,57,845,313,5610
Wales,2020-04-14,56,901,238,5848
Wales,2020-04-15,60,961,272,6118
Wales,2020-04-16,56,1017,284,6401
Wales,2020-04-17,62,1079,244,6645
Wales,2020-04-18,53,1132,292,6936
Wales,2020-04-19,49,1181,334,7270
Wales,2020-04-20,47,1228,276,7546
Wales,2020-04-21,54,1282,304,7850
Wales,2020-04-22,49,1331,274,8124
Wales,2020-04-23,50,1381,234,8358
Wales,2020-04-24,43,1424,243,8601
Wales,2020-04-25,48,1472,299,8900
Wales,2020-04-26,36,1508,178,9078
Wales,2020-04-27,35,1543,203,9280
Wales,2020-04-28,30,1573,232,9512
Wales,2020-04-29,34,1607,117,9629
Wales,2020-04-30,39,1646,183,9812
Wales,2020-05-01,35,1681,160,9972
Wales,2020-05-02,35,1716,183,10155
Wales,2020-05-03,27,1743,174,10329
Wales,2020-05-04,38,1781,195,10524
Wales,2020-05-05,31,1812,145,10669
Wales,2020-05-06,37,1849,95,10764
Wales,2020-05-07,26,1875,87,10851
Wales,2020-05-08,19,1894,152,11003
Wales,2020-05-09,17,1911,118,11121
Wales,2020-05-10,19,1930,223,11344
Wales,2020-05-11,21,1951,124,11468
Wales,2020-05-12,19,1970,105,11573
Wales,2020-05-13,22,1992,133,11706
Wales,2020-05-14,27,2019,128,11834
Wales,2020-05-15,19,2038,126,11960
Wales,2020-05-16,27,2065,183,12142
Wales,2020-05-17,17,2082,162,12304
Wales,2020-05-18,19,2101,101,12404
Wales,2020-05-19,15,2116,166,12570
Wales,2020-05-20,13,2129,110,12680
Wales,2020-05-21,16,2145,166,12846
Wales,2020-05-22,19,2164,138,12984
Wales,2020-05-23,10,2174,185,13169
Wales,2020-05-24,21,2195,140,13309
Wales,2020-05-25,14,2209,106,13415
Wales,2020-05-26,16,2225,141,13556
Wales,2020-05-27,18,2243,97,13653
Wales,2020-05-28,20,2263,72,13725
Wales,2020-05-29,14,2277,102,13827
Wales,2020-05-30,17,2294,86,13913
Wales,2020-05-31,6,2300,82,13995
Wales,2020-06-01,11,2311,59,14054
Wales,2020-06-02,8,2319,67,14121
Wales,2020-06-03,9,2328,82,14203
Wales,2020-06-04,12,2340,35,14238
Wales,2020-06-05,8,2348,76,14314
Wales,2020-06-06,10,2358,42,14356
Wales,2020-06-07,13,2371,40,14396
Wales,2020-06-08,9,2380,42,14438
Wales,2020-06-09,3,2383,42,14480
Wales,2020-06-10,9,2392,38,14518
Wales,2020-06-11,5,2397,63,14581
Wales,2020-06-12,4,2401,77,14658
Wales,2020-06-13,7,2408,45,14703
Wales,2020-06-14,8,2416,39,14742
Wales,2020-06-15,5,2421,62,14804
Wales,2020-06-16,8,2429,65,14869
Wales,2020-06-17,3,2432,53,14922
Wales,2020-06-18,0,2432,48,14970
Wales,2020-06-19,7,2439,31,15001
Wales,2020-06-20,3,2442,25,15026
Wales,2020-06-21,4,2446,100,15126
Wales,2020-06-22,2,2448,71,15197
Wales,2020-06-23,4,2452,51,15295
Wales,2020-06-24,2,2454,47,15341
Wales,2020-06-25,8,2462,125,15466
Wales,2020-06-26,4,2466,65,15531
Wales,2020-06-27,6,2472,46,15577
Wales,2020-06-28,4,2476,25,15602
Wales,2020-06-29,3,2479,116,15717
Wales,2020-06-30,6,2485,26,15743
Wales,2020-07-01,4,2489,32,15775
Wales,2020-07-02,5,2494,41,15815
Wales,2020-07-03,0,2494,26,15841
Wales,2020-07-04,3,2497,34,15875
Wales,2020-07-05,5,2502,15,15890
Wales,2020-07-06,3,2505,8,15898
Wales,2020-07-07,2,2507,2,15900
Wales,2020-07-08,2,2509,13,15913
Wales,2020-07-09,4,2513,16,15929
Wales,2020-07-10,1,2514,10,15939
Wales,2020-07-11,1,2515,7,15946
Wales,2020-07-12,2,2517,16,15962
Wales,2020-07-13,2,2519,11,15973
Wales,2020-07-14,1,2520,21,16836
Wales,2020-07-15,0,2520,18,16854
Wales,2020-07-16,2,2522,18,16871
Wales,2020-07-17,1,2523,16,16887
Wales,2020-07-18,0,2523,10,16897
Wales,2020-07-19,0,2523,31,16928
Wales,2020-07-20,0,2523,15,16943
Wales,2020-07-21,1,2524,22,16965
Wales,2020-07-22,0,2524,22,16987
Wales,2020-07-23,1,2525,43,17030
Wales,2020-07-24,1,2526,45,17075
Wales,2020-07-25,2,2528,30,17105
Wales,2020-07-26,2,2530,22,17125
Wales,2020-07-27,2,2532,45,17170
Wales,2020-07-28,2,2534,21,17191
Wales,2020-07-29,5,2539,32,17223
Wales,2020-07-30,3,2542,9,17232
Wales,2020-07-31,5,2547,26,17258
Wales,2020-08-01,4,2551,21,17279
Wales,2020-08-02,2,2553,37,17315
Wales,2020-08-03,3,2556,24,17339
Wales,2020-08-04,4,2560,22,17361
Wales,2020-08-05,3,2563,14,17374
Wales,2020-08-06,2,2565,15,17389
Wales,2020-08-07,5,2570,17,17406
Wales,2020-08-08,2,2572,19,17425
Wales,2020-08-09,0,2572,26,17451
Wales,2020-08-10,2,2574,12,17463
Wales,2020-08-11,0,2574,13,17476
Wales,2020-08-12,2,2576,8,17484
Wales,2020-08-13,2,2578,15,17499
Wales,2020-08-14,2,2580,18,17516
Wales,2020-08-15,0,2580,27,17543
Wales,2020-08-16,1,2581,18,17561
Wales,2020-08-17,1,2582,14,17575
Wales,2020-08-18,2,2584,24,17599
Wales,2020-08-19,1,2585,21,17620
Wales,2020-08-20,0,2585,19,17639
Wales,2020-08-21,1,2586,34,17673
Wales,2020-08-22,0,2586,34,17707
Wales,2020-08-23,0,2586,20,17727
Wales,2020-08-24,0,2586,19,17746
Wales,2020-08-25,1,2587,28,17774
Wales,2020-08-26,0,2587,34,17808
Wales,2020-08-27,0,2587,35,17843
Wales,2020-08-28,0,2587,34,17877
Wales,2020-08-29,0,2587,40,17917
Wales,2020-08-30,1,2588,56,17973
Wales,2020-08-31,1,2589,39,18012
Wales,2020-09-01,1,2590,51,18063
Wales,2020-09-02,0,2590,42,18105
Wales,2020-09-03,0,2590,50,18155
Wales,2020-09-04,0,2590,51,18206
Wales,2020-09-05,0,2590,77,18283
Wales,2020-09-06,0,2590,98,18381
Wales,2020-09-07,1,2591,133,18514
Wales,2020-09-08,0,2591,150,18664
Wales,2020-09-09,1,2592,165,18829
Wales,2020-09-10,0,2592,102,18931
Wales,2020-09-11,1,2593,133,19064
Wales,2020-09-12,0,2593,164,19228
Wales,2020-09-13,1,2594,162,19390
Wales,2020-09-14,0,2594,183,19573
Wales,2020-09-15,2,2596,110,19681
Wales,2020-09-16,3,2599,199,19880
Wales,2020-09-17,2,2601,168,20048
Wales,2020-09-18,0,2601,185,20233
Wales,2020-09-19,0,2601,212,20445
Wales,2020-09-20,2,2603,199,20644
Wales,2020-09-21,2,2605,234,20878
Wales,2020-09-22,4,2609,281,21159
Wales,2020-09-23,3,2612,389,21548
Wales,2020-09-24,0,2612,348,21896
Wales,2020-09-25,2,2614,320,22215
Wales,2020-09-26,2,2616,370,22584
Wales,2020-09-27,4,2620,362,22945
Wales,2020-09-28,4,2624,286,23231
Wales,2020-09-29,5,2629,366,23597
Wales,2020-09-30,3,2632,388,23985
Wales,2020-10-01,7,2639,398,24383
Wales,2020-10-02,2,2641,462,24845
Wales,2020-10-03,9,2650,576,25420
Wales,2020-10-04,5,2655,432,25852
Wales,2020-10-05,11,2666,596,26447
Wales,2020-10-06,7,2673,425,26872
Wales,2020-10-07,10,2683,752,27624
Wales,2020-10-08,6,2689,638,28262
Wales,2020-10-09,7,2696,766,29028
Wales,2020-10-10,4,2700,627,29654
Wales,2020-10-11,4,2704,467,30121
Wales,2020-10-12,9,2713,487,30608
Wales,2020-10-13,6,2719,764,31370
Wales,2020-10-14,8,2727,946,32316
Wales,2020-10-15,10,2737,727,33041
Wales,2020-10-16,11,2748,979,34005
Wales,2020-10-17,4,2752,674,34679
Wales,2020-10-18,13,2765,950,35628
Wales,2020-10-19,12,2777,626,36253
Wales,2020-10-20,9,2786,1148,37400
Wales,2020-10-21,14,2800,962,38361
Wales,2020-10-22,29,2829,1134,39491
Wales,2020-10-23,16,2845,761,40253
Wales,2020-10-24,15,2860,1324,41577
Wales,2020-10-25,18,2878,1104,42681
Wales,2020-10-26,18,2896,1158,43839
Wales,2020-10-27,26,2922,1207,45046
Wales,2020-10-28,15,2937,1414,46459
Wales,2020-10-29,22,2959,1375,47834
Wales,2020-10-30,18,2977,1737,49571
Wales,2020-10-31,26,3003,1301,50872
Wales,2020-11-01,26,3029,819,51691
Wales,2020-11-02,23,3052,1646,53337
Wales,2020-11-03,25,3077,1119,54456
Wales,2020-11-04,23,3100,1202,55658
Wales,2020-11-05,34,3134,1272,56927
Wales,2020-11-06,27,3161,1352,58279
Wales,2020-11-07,19,3180,958,59237
Wales,2020-11-08,32,3212,744,59981
Wales,2020-11-09,35,3247,931,60912
Wales,2020-11-10,28,3275,444,61356
Wales,2020-11-11,36,3311,928,62284
Wales,2020-11-12,31,3342,867,63151
Wales,2020-11-13,37,3379,797,63948
Wales,2020-11-14,30,3409,933,64881
Wales,2020-11-15,28,3437,1333,66214
Wales,2020-11-16,26,3463,892,67106
Wales,2020-11-17,33,3496,705,67811
Wales,2020-11-18,28,3524,638,68449
Wales,2020-11-19,33,3557,1048,69497
Wales,2020-11-20,28,3585,1020,70517
Wales,2020-11-21,40,3625,1016,71533
Wales,2020-11-22,36,3661,808,72341
Wales,2020-11-23,32,3693,892,73233
Wales,2020-11-24,30,3723,595,73828
Wales,2020-11-25,19,3742,907,74735
Wales,2020-11-26,38,3780,1251,75986
Wales,2020-11-27,27,3807,1105,77091
Wales,2020-11-28,38,3845,1445,78536
Wales,2020-11-29,35,3880,1004,79540
Wales,2020-11-30,24,3904,802,80342
Wales,2020-12-01,26,3930,667,81009
Wales,2020-12-02,28,3958,1480,82489
Wales,2020-12-03,42,4000,1473,83961
Wales,2020-12-04,34,4034,1471,85432
Wales,2020-12-05,27,4061,1645,87077
Wales,2020-12-06,29,4090,1916,88992
Wales,2020-12-07,34,4124,2021,91013
Wales,2020-12-08,31,4155,780,91792
Wales,2020-12-09,29,4184,2238,94030
Wales,2020-12-10,41,4225,1968,95998
Wales,2020-12-11,30,4255,2234,98232
Wales,2020-12-12,43,4298,2494,100725
Wales,2020-12-13,32,4330,0,100725
Wales,2020-12-14,35,4365,1228,101953
Wales,2020-12-15,51,4416,615,102568
Wales,2020-12-16,50,4466,530,103098
Wales,2020-12-17,50,4516,11468,114566
Wales,2020-12-18,66,4582,2801,117367
Wales,2020-12-19,44,4626,3065,120432
Wales,2020-12-20,43,4669,2334,122766
Wales,2020-12-21,43,4712,2563,125329
Wales,2020-12-22,45,4757,2761,128089
Wales,2020-12-23,51,4808,3013,131102
Wales,2020-12-24,54,4862,2161,133263
Wales,2020-12-25,45,4907,0,133263
Wales,2020-12-26,49,4956,2237,135500
Wales,2020-12-27,48,5004,4142,139642
Wales,2020-12-28,61,5065,2273,141915
Wales,2020-12-29,54,5119,2510,144425
Wales,2020-12-30,55,5174,2281,146706
Wales,2020-12-31,63,5237,1831,148537
Wales,2021-01-01,64,5301,0,148537
Wales,2021-01-02,40,5341,2764,151300
Wales,2021-01-03,59,5400,4011,155311
Wales,2021-01-04,51,5451,1898,157209
Wales,2021-01-05,56,5507,2069,159278
Wales,2021-01-06,64,5571,2238,161516
Wales,2021-01-07,59,5630,1718,163234
Wales,2021-01-08,66,5696,2487,165721
Wales,2021-01-09,54,5750,2373,168094
Wales,2021-01-10,63,5813,1660,169754
Wales,2021-01-11,83,5896,1793,171547
Wales,2021-01-12,63,5959,1332,172879
Wales,2021-01-13,67,6026,1533,174412
Wales,2021-01-14,76,6102,1644,176056
Wales,2021-01-15,67,6169,1808,177864
Wales,2021-01-16,73,6242,1129,178989
Wales,2021-01-17,45,6287,1172,180161
Wales,2021-01-18,61,6348,1332,181493
Wales,2021-01-19,54,6402,1106,182599
Wales,2021-01-20,54,6456,1283,183882
Wales,2021-01-21,56,6512,1153,185035
Wales,2021-01-22,53,6565,801,185836
Wales,2021-01-23,57,6622,1079,186915
Wales,2021-01-24,62,6684,796,187711
Wales,2021-01-25,37,6721,872,188583
Wales,2021-01-26,55,6776,570,189152
Wales,2021-01-27,37,6813,537,189689
Wales,2021-01-28,44,6857,705,190394
Wales,2021-01-29,62,6919,546,190940
Wales,2021-01-30,38,6957,737,191677
Wales,2021-01-31,27,6984,605,192282
Wales,2021-02-01,38,7022,630,192912
Wales,2021-02-02,39,7061,614,193526
Wales,2021-02-03,43,7104,455,193981
Wales,2021-02-04,34,7138,544,194525
Wales,2021-02-05,33,7171,399,194924
Wales,2021-02-06,34,7205,675,195599
Wales,2021-02-07,28,7233,461,196060
Wales,2021-02-08,21,7254,610,196670
Wales,2021-02-09,29,7283,351,197021
Wales,2021-02-10,29,7312,323,197344
Wales,2021-02-11,27,7339,410,197754
Wales,2021-02-12,31,7370,608,198362
Wales,2021-02-13,31,7401,400,198761
Wales,2021-02-14,32,7433,394,199155
Wales,2021-02-15,16,7449,363,199518
Wales,2021-02-16,16,7465,275,199793
Wales,2021-02-17,18,7483,374,200166
Wales,2021-02-18,19,7502,290,200456
Wales,2021-02-19,26,7528,533,200989
Wales,2021-02-20,21,7549,363,201352
Wales,2021-02-21,21,7570,336,201688
Wales,2021-02-22,15,7585,319,202007
Wales,2021-02-23,18,7603,317,202324
Wales,2021-02-24,17,7620,236,202560
Wales,2021-02-25,17,7637,312,202872
Wales,2021-02-26,16,7653,308,203180
Wales,2021-02-27,13,7666,198,203378
Wales,2021-02-28,7,7673,247,203625
Wales,2021-03-01,14,7687,193,203818
Wales,2021-03-02,11,7698,170,203988
Wales,2021-03-03,11,7709,208,204196
Wales,2021-03-04,11,7720,267,204463
Wales,2021-03-05,6,7726,230,204692
Wales,2021-03-06,13,7739,195,204886
Wales,2021-03-07,8,7747,152,205038
Wales,2021-03-08,8,7755,164,205202
Wales,2021-03-09,4,7759,166,205368
Wales,2021-03-10,13,7772,225,205593
Wales,2021-03-11,4,7776,195,205788
Wales,2021-03-12,7,7783,190,205978
Wales,2021-03-13,6,7789,210,206188
Wales,2021-03-14,7,7796,217,206405
Wales,2021-03-15,8,7804,248,206653
Wales,2021-03-16,4,7808,142,206795
Wales,2021-03-17,9,7817,145,206940
Wales,2021-03-18,5,7822,297,207237
Wales,2021-03-19,8,7830,201,207438
Wales,2021-03-20,2,7832,208,207646
Wales,2021-03-21,5,7837,196,207842
Wales,2021-03-22,5,7842,150,207992
Wales,2021-03-23,2,7844,127,208119
Wales,2021-03-24,6,7850,159,208277
Wales,2021-03-25,2,7852,227,208504
Wales,2021-03-26,2,7854,190,208694
Wales,2021-03-27,2,7856,201,208895
Wales,2021-03-28,0,7856,171,209066
Wales,2021-03-29,2,7858,125,209191
Wales,2021-03-30,0,7858,94,209285
Wales,2021-03-31,3,7861,60,209345
Wales,2021-04-01,1,7862,188,209532
Wales,2021-04-02,5,7867,0,209532
Wales,2021-04-03,2,7869,95,209627
Wales,2021-04-04,1,7870,0,209627
Wales,2021-04-05,2,7872,189,209816
Wales,2021-04-06,3,7875,126,209942
Wales,2021-04-07,1,7876,82,210023
Wales,2021-04-08,2,7878,82,210105
Wales,2021-04-09,2,7880,114,210219
Wales,2021-04-10,1,7881,130,210344
Wales,2021-04-11,1,7882,53,210397
Wales,2021-04-12,2,7884,50,210447
Wales,2021-04-13,1,7885,69,210515
Wales,2021-04-14,4,7889,62,210577
Wales,2021-04-15,2,7891,105,210681
Wales,2021-04-16,2,7893,48,210729
Wales,2021-04-17,1,7894,0,210729
Wales,2021-04-18,3,7897,94,210823
Wales,2021-04-19,1,7898,102,210925
Wales,2021-04-20,2,7900,53,210978
Wales,2021-04-21,0,7900,64,211042
Wales,2021-04-22,0,7900,63,211104
Wales,2021-04-23,3,7903,58,211162
Wales,2021-04-24,2,7905,0,211162
Wales,2021-04-25,1,7906,62,211224
Wales,2021-04-26,0,7906,97,211321
Wales,2021-04-27,0,7906,33,211354
Wales,2021-04-28,0,7906,35,211389
Wales,2021-04-29,0,7906,69,211458
Wales,2021-04-30,0,7906,36,211494
Wales,2021-05-01,0,7906,0,211494
Wales,2021-05-02,1,7907,79,211573
Wales,2021-05-03,0,7907,0,211573
Wales,2021-05-04,0,7907,65,211638
Wales,2021-05-05,1,7908,54,211692
Wales,2021-05-06,1,7909,34,211726
Wales,2021-05-07,2,7911,47,211773
Wales,2021-05-08,2,7913,0,211773
Wales,2021-05-09,0,7913,54,211827
Wales,2021-05-10,0,7913,104,211931
Wales,2021-05-11,0,7913,30,211961
Wales,2021-05-12,0,7913,22,211983
Wales,2021-05-13,1,7914,59,212041
Wales,2021-05-14,2,7916,54,212095
Wales,2021-05-15,2,7918,0,212095
Wales,2021-05-16,1,7919,54,212149
Wales,2021-05-17,0,7919,91,212240
Wales,2021-05-18,1,7920,32,212272
Wales,2021-05-19,1,7921,44,212316
Wales,2021-05-20,0,7921,45,212361
Wales,2021-05-21,1,7922,28,212388
Wales,2021-05-22,0,7922,0,212388
Wales,2021-05-23,0,7922,46,212434
Wales,2021-05-24,1,7923,101,212535
Wales,2021-05-25,1,7924,19,212554
Wales,2021-05-26,1,7925,28,212582
Wales,2021-05-27,0,7925,58,212640
Wales,2021-05-28,0,7925,32,212672
Wales,2021-05-29,0,7925,0,212672
Wales,2021-05-30,0,7925,30,212702
Wales,2021-05-31,0,7925,0,212702
Wales,2021-06-01,0,7925,94,212796
Wales,2021-06-02,0,7925,83,212879
Wales,2021-06-03,0,7925,49,212928
Wales,2021-06-04,0,7925,71,212999
Wales,2021-06-05,1,7926,0,212999
Wales,2021-06-06,0,7926,92,213091
Wales,2021-06-07,0,7926,75,213166
Wales,2021-06-08,0,7926,22,213188
Wales,2021-06-09,0,7926,223,213411
Wales,2021-06-10,0,7926,113,213524
Wales,2021-06-11,0,7926,118,213642
Wales,2021-06-12,0,7926,0,213642
Wales,2021-06-13,0,7926,115,213757
Wales,2021-06-14,0,7926,247,214004
Wales,2021-06-15,0,7926,98,214102
Wales,2021-06-16,0,7926,141,214243
Wales,2021-06-17,0,7926,140,214382
Wales,2021-06-18,0,7926,163,214545
Wales,2021-06-19,1,7927,0,214545
Wales,2021-06-20,0,7927,176,214721
Wales,2021-06-21,0,7927,484,215205
Wales,2021-06-22,0,7927,175,215380
Wales,2021-06-23,1,7928,213,215593
Wales,2021-06-24,2,7930,438,216030
Wales,2021-06-25,0,7930,336,216366
Wales,2021-06-26,0,7930,0,216366
Wales,2021-06-27,0,7930,416,216782
Wales,2021-06-28,0,7930,670,217452
Wales,2021-06-29,0,7930,281,217732
Wales,2021-06-30,0,7930,513,218245
Wales,2021-07-01,0,7930,481,218726
Wales,2021-07-02,1,7931,570,219296
Wales,2021-07-03,0,7931,0,219296
Wales,2021-07-04,0,7931,535,219831
Wales,2021-07-05,0,7931,1256,221087
Wales,2021-07-06,0,7931,698,221785
Wales,2021-07-07,1,7932,663,222448
Wales,2021-07-08,0,7932,701,223149
Wales,2021-07-09,1,7933,655,223804
Wales,2021-07-10,1,7934,0,223804
Wales,2021-07-11,1,7935,698,224501
Wales,2021-07-12,1,7936,1190,225691
Wales,2021-07-13,2,7938,737,226428
Wales,2021-07-14,2,7940,1135,227563
Wales,2021-07-15,1,7941,861,228424
Wales,2021-07-16,3,7944,1083,229507
Wales,2021-07-17,3,7947,0,229507
Wales,2021-07-18,2,7949,1112,230619
Wales,2021-07-19,1,7950,2053,232672
Wales,2021-07-20,5,7955,555,233227
Wales,2021-07-21,1,7956,941,234168
Wales,2021-07-22,1,7957,712,234880
Wales,2021-07-23,4,7961,755,235635
Wales,2021-07-24,4,7965,0,235635
Wales,2021-07-25,4,7969,1238,236873
Wales,2021-07-26,3,7972,1130,238003
Wales,2021-07-27,3,7975,704,238707
Wales,2021-07-28,4,7979,588,239295
Wales,2021-07-29,2,7981,724,240019
Wales,2021-07-30,1,7982,824,240843
Wales,2021-07-31,3,7985,0,240843
Wales,2021-08-01,4,7989,719,241562
Wales,2021-08-02,4,7993,1106,242668
Wales,2021-08-03,5,7998,581,243249
Wales,2021-08-04,1,7999,608,243857
Wales,2021-08-05,1,8000,681,244538
Wales,2021-08-06,2,8002,803,245341
Wales,2021-08-07,1,8003,0,245341
Wales,2021-08-08,0,8003,864,246205
Wales,2021-08-09,1,8004,1364,247569
Wales,2021-08-10,4,8008,543,248112
Wales,2021-08-11,0,8008,0,248112
Wales,2021-08-12,5,8013,1846,249958
Wales,2021-08-13,1,8014,1090,251048
Wales,2021-08-14,5,8019,0,251048
Wales,2021-08-15,5,8024,1099,252147
Wales,2021-08-16,1,8025,2394,254541
Wales,2021-08-17,1,8026,761,255302
Wales,2021-08-18,2,8028,1373,256675
Wales,2021-08-19,3,8031,1480,258155
Wales,2021-08-20,4,8035,1728,259883
Wales,2021-08-21,1,8036,0,259883
Wales,2021-08-22,2,8038,1626,261509
Wales,2021-08-23,3,8041,3247,264756
Wales,2021-08-24,4,8045,1393,266149
Wales,2021-08-25,4,8049,1705,267854
Wales,2021-08-26,2,8051,2389,270243
Wales,2021-08-27,7,8058,1791,272034
Wales,2021-08-28,6,8064,0,272034
Wales,2021-08-29,8,8072,2357,274390
Wales,2021-08-30,5,8077,0,274390
Wales,2021-08-31,7,8084,3872,278262
Wales,2021-09-01,3,8087,3328,281590
Wales,2021-09-02,12,8099,2275,283865
Wales,2021-09-03,8,8107,2391,286256
Wales,2021-09-04,8,8115,0,286256
Wales,2021-09-05,10,8125,2389,288645
Wales,2021-09-06,8,8133,5161,293806
Wales,2021-09-07,9,8142,2504,296310
Wales,2021-09-08,7,8149,2669,298979
Wales,2021-09-09,14,8163,2297,301276
Wales,2021-09-10,11,8174,2467,303743
Wales,2021-09-11,7,8181,0,303743
Wales,2021-09-12,8,8189,2317,306060
Wales,2021-09-13,7,8196,4308,310368
Wales,2021-09-14,10,8206,1924,312292
Wales,2021-09-15,20,8226,2298,314590
Wales,2021-09-16,14,8240,2891,317481
Wales,2021-09-17,19,8259,2618,320099
Wales,2021-09-18,8,8267,0,320099
Wales,2021-09-19,3,8270,2717,322816
Wales,2021-09-20,12,8282,5258,328074
Wales,2021-09-21,10,8292,2576,330650
Wales,2021-09-22,5,8297,2485,333135
Wales,2021-09-23,11,8308,2476,335611
Wales,2021-09-24,10,8318,2727,338338
Wales,2021-09-25,8,8326,0,338338
Wales,2021-09-26,12,8338,3303,341641
Wales,2021-09-27,13,8351,5659,347300
Wales,2021-09-28,10,8361,2270,349570
Wales,2021-09-29,20,8381,3369,352939
Wales,2021-09-30,13,8394,2580,355542
Wales,2021-10-01,13,8407,3009,358550
Wales,2021-10-02,12,8419,0,358550
Wales,2021-10-03,6,8425,2331,360881
Wales,2021-10-04,8,8433,3986,364866
Wales,2021-10-05,8,8441,1758,366624
Wales,2021-10-06,16,8457,2007,368629
Wales,2021-10-07,13,8470,3400,372029
Wales,2021-10-08,9,8479,5705,377734
Wales,2021-10-09,6,8485,0,377734
Wales,2021-10-10,12,8497,0,377734
Wales,2021-10-11,7,8504,4469,382203
Wales,2021-10-12,15,8519,2047,384250
Wales,2021-10-13,13,8532,2266,386516
Wales,2021-10-14,17,8549,2635,389152
Wales,2021-10-15,11,8560,3130,392282
Wales,2021-10-16,13,8573,0,392282
Wales,2021-10-17,10,8583,2965,395247
Wales,2021-10-18,14,8597,6398,401644
Wales,2021-10-19,12,8609,3200,404844
Wales,2021-10-20,16,8625,3450,408294
Wales,2021-10-21,20,8645,4240,412534
Wales,2021-10-22,4,8649,3296,415829
Wales,2021-10-23,9,8658,0,415829
Wales,2021-10-24,15,8673,3152,418980
Wales,2021-10-25,6,8679,0,418980
Wales,2021-10-26,15,8694,5288,427150
Wales,2021-10-27,13,8707,2582,429731
Wales,2021-10-28,14,8721,2664,432395
Wales,2021-10-29,15,8736,2561,434956
Wales,2021-10-30,16,8752,0,434956
Wales,2021-10-31,19,8771,3016,437972
Wales,2021-11-01,10,8781,4983,442953
Wales,2021-11-02,10,8791,2210,445163
Wales,2021-11-03,14,8805,2492,447655
Wales,2021-11-04,8,8813,2799,450455
Wales,2021-11-05,9,8822,1986,452440
Wales,2021-11-06,7,8829,0,452440
Wales,2021-11-07,12,8841,2583,455023
Wales,2021-11-08,10,8851,4303,459325
Wales,2021-11-09,10,8861,1784,461109
Wales,2021-11-10,15,8876,2171,463279
Wales,2021-11-11,13,8889,2134,465413
Wales,2021-11-12,15,8904,2784,468197
Wales,2021-11-13,16,8920,0,468197
Wales,2021-11-14,9,8929,2659,470856
Wales,2021-11-15,10,8939,4520,475375
Wales,2021-11-16,7,8946,1921,477295
Wales,2021-11-17,11,8957,2417,479712
Wales,2021-11-18,4,8961,2576,482288
Wales,2021-11-19,15,8976,2456,484744
Wales,2021-11-20,14,8990,0,484744
Wales,2021-11-21,8,8998,2408,487152
Wales,2021-11-22,11,9009,4489,491640
Wales,2021-11-23,9,9018,1931,493571
Wales,2021-11-24,7,9025,2154,495724
Wales,2021-11-25,9,9034,2377,498101
Wales,2021-11-26,9,9043,2927,501028
Wales,2021-11-27,7,9050,0,501028
Wales,2021-11-28,13,9063,1963,502991
Wales,2021-11-29,5,9068,3969,506960
Wales,2021-11-30,3,9071,1972,508932
Wales,2021-12-01,12,9083,2067,510999
Wales,2021-12-02,11,9094,2791,513790
Wales,2021-12-03,5,9099,2356,516146
Wales,2021-12-04,11,9110,0,516146
Wales,2021-12-05,9,9119,2567,518713
Wales,2021-12-06,12,9131,4405,523118
Wales,2021-12-07,6,9137,2107,525225
Wales,2021-12-08,6,9143,2313,527538
Wales,2021-12-09,11,9154,2302,529840
Wales,2021-12-10,8,9162,2462,532302
Wales,2021-12-11,8,9170,0,532302
Wales,2021-12-12,4,9174,2591,534893
Wales,2021-12-13,6,9180,4543,539435
Wales,2021-12-14,6,9186,1819,541254
Wales,2021-12-15,8,9194,2431,543685
Wales,2021-12-16,5,9199,2889,546573
Wales,2021-12-17,7,9206,3129,549702
Wales,2021-12-18,7,9213,0,549702
